region_id;gr_age;smaf;milieu;wgt;live_rpa;live_ri;live_chsld;supplier_public;supplier_profit;prof_svc;para_svc;helper_svc;wait;costk
5;1;6;home;12.0;0.0;0.0;0.0;1.0;0.0;4.80900751215201;77.1945205479452;0.0;0.0;0.0
5;1;6;ri;0.0;0.0;1.0;0.0;1.0;0.0;10.106553103334674;100.0;33.794247818985355;0.0;0.98675
5;1;6;rpa;30.0;1.0;0.0;0.0;1.0;0.0;9.160977984780919;63.67600399400746;0.0;0.0;0.0
5;1;7;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333335
5;1;7;home;24.0;0.0;0.0;0.0;1.0;0.0;5.699227203542271;23.99420767799763;4.195321321726612;0.0;0.0
5;1;7;ri;4.0;0.0;1.0;0.0;1.0;0.0;3.9727424708573467;100.0;33.79424781898535;0.0;0.98675
5;1;7;rpa;70.0;1.0;0.0;0.0;1.0;0.0;0.0;25.49342391843758;16.563286586033584;0.0;0.04034184713157221
5;1;8;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;1;8;home;16.0;0.0;0.0;0.0;1.0;0.0;3.5286849315068496;48.526502430402125;6.29298198258992;0.0;0.0
5;1;8;ri;4.0;0.0;1.0;0.0;1.0;0.0;5.463493221776627;100.0;33.79424781898535;0.0;0.98675
5;1;8;rpa;10.0;1.0;0.0;0.0;1.0;0.0;6.382905294195232;100.0;17.740908505170857;0.0;0.0
5;1;9;chsld;16.0;0.0;0.0;1.0;1.0;0.0;100.0;96.02909881334514;100.0;0.0;1.5500833333333333
5;1;9;home;44.0;0.0;0.0;0.0;1.0;0.0;2.1875625705928345;22.34535774687716;8.445666310480132;0.0;0.0
5;1;9;ri;16.0;0.0;1.0;0.0;1.0;0.0;6.2323168611055575;67.40403453172658;33.14121887562331;0.0;0.98675
5;1;9;rpa;150.0;1.0;0.0;0.0;1.0;0.0;8.017644759043032;46.90214499225117;13.590446528039084;0.0;0.01935131106168616
5;1;10;chsld;20.0;0.0;0.0;1.0;1.0;0.0;100.0;96.02909881334514;100.0;0.0;1.5500833333333333
5;1;10;home;8.0;0.0;0.0;0.0;1.0;0.0;1.491066780821918;0.0;0.0;0.0;0.0
5;1;10;ri;0.0;0.0;1.0;0.0;1.0;0.0;4.520330798230765;67.40403453172658;33.79424781898535;0.0;0.98675
5;1;10;rpa;40.0;1.0;0.0;0.0;1.0;0.0;1.4915470136288849;43.26443366872822;0.0;0.0;0.0
5;1;11;chsld;16.0;0.0;0.0;1.0;1.0;0.0;100.0;84.25541620021471;100.0;0.0;1.5500833333333333
5;1;11;home;4.0;0.0;0.0;0.0;1.0;0.0;0.0;49.10638744554664;0.0;0.0;0.0
5;1;11;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;1;11;rpa;10.0;1.0;0.0;0.0;1.0;0.0;2.6042015036923027;89.78059372275095;0.0;0.0;0.0
5;1;12;chsld;4.0;0.0;0.0;1.0;1.0;0.0;100.0;86.57741585927575;100.0;0.0;1.5500833333333333
5;1;12;home;0.0;0.0;0.0;0.0;1.0;0.0;5.88292043136112;13.07368676518175;0.0;0.0;0.0
5;1;12;ri;0.0;0.0;1.0;0.0;1.0;0.0;5.144660537995253;60.76977916443066;33.79424781898535;0.0;0.98675
5;1;12;rpa;20.0;1.0;0.0;0.0;1.0;0.0;0.0;90.147480806757;0.0;0.0;0.0
5;1;13;chsld;36.0;0.0;0.0;1.0;1.0;0.0;95.90612517380941;83.93383064219861;100.0;0.0;1.5500833333333333
5;1;13;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;1;13;ri;4.0;0.0;1.0;0.0;1.0;0.0;2.1339786190438916;58.9142133884175;33.79424781898535;0.0;0.98675
5;1;13;rpa;10.0;1.0;0.0;0.0;1.0;0.0;4.585603257768068;100.0;0.0;0.0;0.0
5;1;14;chsld;12.0;0.0;0.0;1.0;1.0;0.0;69.65813302097736;71.39825853329882;100.0;0.0;1.5500833333333333
5;1;14;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;1;14;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;1;14;rpa;30.0;1.0;0.0;0.0;1.0;0.0;1.2169554039932604;95.2419553705631;0.0;0.0;0.0
5;2;1;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;2;1;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;2;1;ri;0.0;0.0;1.0;0.0;1.0;0.0;100.0;100.0;100.0;0.0;0.98675
5;2;1;rpa;190.0;1.0;0.0;0.0;1.0;0.0;100.0;12.808349509178637;29.549967431956066;0.0;0.027198692888579675
5;2;2;chsld;0.0;0.0;0.0;1.0;1.0;0.0;96.86947801770789;92.56573807833438;100.0;0.0;1.5500833333333333
5;2;2;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;2;2;ri;0.0;0.0;1.0;0.0;1.0;0.0;100.0;100.0;36.6857342633905;0.0;0.98675
5;2;2;rpa;60.0;1.0;0.0;0.0;1.0;0.0;64.72268393907656;9.450081177067476;10.735656413788043;0.0;0.023856985630064154
5;2;3;chsld;0.0;0.0;0.0;1.0;1.0;0.0;96.86947801770789;92.56573807833438;100.0;0.0;1.5500833333333333
5;2;3;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;2;3;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;2;3;rpa;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;21.18429250166772;0.0;0.07157095689019247
5;2;4;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;2;4;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;2;4;ri;0.0;0.0;1.0;0.0;1.0;0.0;34.16941647756989;100.0;33.79424781898535;0.0;0.98675
5;2;4;rpa;190.0;1.0;0.0;0.0;1.0;0.0;16.656220867320226;22.776913444389635;10.957231085354849;0.0;0.04355407900959653
5;2;5;chsld;0.0;0.0;0.0;1.0;1.0;0.0;96.86947801770789;92.56573807833438;100.0;0.0;1.5500833333333333
5;2;5;home;0.0;0.0;0.0;0.0;1.0;0.0;8.157184096224524;4.335583525739162;0.9931556901220079;0.0;0.0
5;2;5;ri;0.0;0.0;1.0;0.0;1.0;0.0;8.587291798400244;100.0;33.79424781898535;0.0;0.98675
5;2;5;rpa;70.0;1.0;0.0;0.0;1.0;0.0;6.613668628667875;54.720896455878076;4.236332165889667;0.0;0.0
5;2;6;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;2;6;home;24.0;0.0;0.0;0.0;1.0;0.0;8.81792929739284;14.782151490733279;0.0;0.0;0.0
5;2;6;ri;0.0;0.0;1.0;0.0;1.0;0.0;10.106553103334674;100.0;33.794247818985355;0.0;0.98675
5;2;6;rpa;20.0;1.0;0.0;0.0;1.0;0.0;12.716911617362388;39.638464947622886;11.958682204016997;0.0;0.03463525999706219
5;2;7;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333335
5;2;7;home;40.0;0.0;0.0;0.0;1.0;0.0;7.776720630967206;30.318731608320647;7.233508612262036;0.0;0.0
5;2;7;ri;8.0;0.0;1.0;0.0;1.0;0.0;3.9727424708573467;100.0;33.79424781898535;0.0;0.98675
5;2;7;rpa;10.0;1.0;0.0;0.0;1.0;0.0;3.4465573999635803;0.0;0.0;0.0;0.0
5;2;8;chsld;4.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;2;8;home;16.0;0.0;0.0;0.0;1.0;0.0;4.115235400144197;10.782302253645602;10.740580374404038;0.0;0.0
5;2;8;ri;8.0;0.0;1.0;0.0;1.0;0.0;5.463493221776627;100.0;33.79424781898535;0.0;0.98675
5;2;8;rpa;0.0;1.0;0.0;0.0;1.0;0.0;6.1815433496613625;69.70767887440684;13.534908960185778;0.0;0.008520638755180325
5;2;9;chsld;24.0;0.0;0.0;1.0;1.0;0.0;100.0;96.02909881334514;100.0;0.0;1.5500833333333333
5;2;9;home;28.0;0.0;0.0;0.0;1.0;0.0;6.0861966959450235;19.088236952973446;6.121860575724948;0.0;0.0
5;2;9;ri;24.0;0.0;1.0;0.0;1.0;0.0;6.9247965123395065;67.40403453172658;33.14121887562331;0.0;0.98675
5;2;9;rpa;40.0;1.0;0.0;0.0;1.0;0.0;8.268691522897964;65.83232305967921;17.72627745191174;0.0;0.0
5;2;10;chsld;20.0;0.0;0.0;1.0;1.0;0.0;100.0;96.02909881334514;100.0;0.0;1.5500833333333333
5;2;10;home;0.0;0.0;0.0;0.0;1.0;0.0;2.998306368479314;7.2789994217463265;0.5638788872972157;0.0;0.0
5;2;10;ri;0.0;0.0;1.0;0.0;1.0;0.0;4.520330798230765;67.40403453172658;33.79424781898535;0.0;0.98675
5;2;10;rpa;0.0;1.0;0.0;0.0;1.0;0.0;3.186974424588482;71.63221683436412;1.3855986531575997;0.0;0.008823529432982091
5;2;11;chsld;8.0;0.0;0.0;1.0;1.0;0.0;100.0;84.25541620021471;100.0;0.0;1.5500833333333333
5;2;11;home;0.0;0.0;0.0;0.0;1.0;0.0;2.032783419933869;28.67880255077941;1.0963868265263563;0.0;0.0
5;2;11;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;2;11;rpa;0.0;1.0;0.0;0.0;1.0;0.0;2.6042015036923027;89.78059372275095;0.0;0.0;0.0
5;2;12;chsld;16.0;0.0;0.0;1.0;1.0;0.0;100.0;86.57741585927575;100.0;0.0;1.5500833333333333
5;2;12;home;0.0;0.0;0.0;0.0;1.0;0.0;5.88292043136112;13.07368676518175;0.0;0.0;0.0
5;2;12;ri;0.0;0.0;1.0;0.0;1.0;0.0;5.144660537995253;60.76977916443066;33.79424781898535;0.0;0.98675
5;2;12;rpa;0.0;1.0;0.0;0.0;1.0;0.0;3.152770363857163;45.0737404033785;0.0;0.0;0.0
5;2;13;chsld;20.0;0.0;0.0;1.0;1.0;0.0;95.90612517380941;83.93383064219861;100.0;0.0;1.5500833333333333
5;2;13;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;2;13;ri;0.0;0.0;1.0;0.0;1.0;0.0;3.4804368231174276;58.9142133884175;33.79424781898535;0.0;0.98675
5;2;13;rpa;0.0;1.0;0.0;0.0;1.0;0.0;4.585603257768068;100.0;0.0;0.0;0.0
5;2;14;chsld;12.0;0.0;0.0;1.0;1.0;0.0;69.65813302097736;71.39825853329882;100.0;0.0;1.5500833333333333
5;2;14;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;2;14;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;2;14;rpa;0.0;1.0;0.0;0.0;1.0;0.0;1.2169554039932604;95.2419553705631;0.0;0.0;0.0
5;3;1;chsld;4.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;3;1;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;3;1;ri;4.0;0.0;1.0;0.0;1.0;0.0;100.0;100.0;100.0;0.0;0.98675
5;3;1;rpa;2200.0;1.0;0.0;0.0;1.0;0.0;100.0;11.94713405963178;18.37432559526205;0.0;0.0216710645554316
5;3;2;chsld;0.0;0.0;0.0;1.0;1.0;0.0;96.86947801770789;92.56573807833438;100.0;0.0;1.5500833333333333
5;3;2;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;3;2;ri;4.0;0.0;1.0;0.0;1.0;0.0;100.0;100.0;36.6857342633905;0.0;0.98675
5;3;2;rpa;630.0;1.0;0.0;0.0;1.0;0.0;99.1692509783374;14.513102222174917;3.784674446588089;0.0;0.017245778865264287
5;3;3;chsld;0.0;0.0;0.0;1.0;1.0;0.0;96.86947801770789;92.56573807833438;100.0;0.0;1.5500833333333333
5;3;3;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;3;3;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;3;3;rpa;230.0;1.0;0.0;0.0;1.0;0.0;10.55305360392554;19.71734779471404;3.7622824802484702;0.0;0.011864706139494913
5;3;4;chsld;8.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;3;4;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;3;4;ri;16.0;0.0;1.0;0.0;1.0;0.0;34.16941647756989;100.0;33.79424781898535;0.0;0.98675
5;3;4;rpa;1920.0;1.0;0.0;0.0;1.0;0.0;14.930602106569681;24.02340648231467;6.530809053032306;0.0;0.027040697438186333
5;3;5;chsld;0.0;0.0;0.0;1.0;1.0;0.0;96.86947801770789;92.56573807833438;100.0;0.0;1.5500833333333333
5;3;5;home;164.0;0.0;0.0;0.0;1.0;0.0;4.315199557588396;8.671167051478324;1.9863113802440158;0.0;0.0
5;3;5;ri;12.0;0.0;1.0;0.0;1.0;0.0;8.587291798400244;100.0;33.79424781898535;0.0;0.98675
5;3;5;rpa;770.0;1.0;0.0;0.0;1.0;0.0;6.424321551343888;25.99726701787138;5.268021088815362;0.0;0.016678227470869864
5;3;6;chsld;16.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;3;6;home;736.0;0.0;0.0;0.0;1.0;0.0;5.662803406405501;12.302558420628527;0.707929067324959;0.0;0.0
5;3;6;ri;36.0;0.0;1.0;0.0;1.0;0.0;10.106553103334674;100.0;33.794247818985355;0.0;0.98675
5;3;6;rpa;210.0;1.0;0.0;0.0;1.0;0.0;7.735938507435377;37.91554923483631;2.5942128200710455;0.0;0.0077339860061532845
5;3;7;chsld;28.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333335
5;3;7;home;664.0;0.0;0.0;0.0;1.0;0.0;6.262040720791008;17.5818046921323;1.1924998468322339;0.0;0.0
5;3;7;ri;80.0;0.0;1.0;0.0;1.0;0.0;7.751313421092469;100.0;33.79424781898535;0.0;0.98675
5;3;7;rpa;290.0;1.0;0.0;0.0;1.0;0.0;4.925000941815455;21.726920948699384;7.218274747116579;0.0;0.013769144082497922
5;3;8;chsld;68.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
5;3;8;home;760.0;0.0;0.0;0.0;1.0;0.0;5.0992491177475054;12.294212386910715;0.8485206172701795;0.0;0.0
5;3;8;ri;176.0;0.0;1.0;0.0;1.0;0.0;6.205022402043846;100.0;33.79424781898533;0.0;0.98675
5;3;8;rpa;240.0;1.0;0.0;0.0;1.0;0.0;5.980181405127492;39.41535774881366;9.3289094152007;0.0;0.01704127751036065
5;3;9;chsld;64.0;0.0;0.0;1.0;1.0;0.0;100.0;96.02909881334514;100.0;0.0;1.5500833333333333
5;3;9;home;500.0;0.0;0.0;0.0;1.0;0.0;7.5734358712965895;10.502038021176041;1.3369691678991669;0.0;0.0
5;3;9;ri;80.0;0.0;1.0;0.0;1.0;0.0;9.882101049604339;67.40403453172657;33.141218875623316;0.0;0.98675
5;3;9;rpa;220.0;1.0;0.0;0.0;1.0;0.0;5.907172893446264;33.85015564035312;12.931160057321778;0.0;0.022222384806180932
5;3;10;chsld;468.0;0.0;0.0;1.0;1.0;0.0;100.0;96.02909881334513;100.0;0.0;1.5500833333333335
5;3;10;home;132.0;0.0;0.0;0.0;1.0;0.0;4.50554595613671;14.557998843492653;1.1277577745944314;0.0;0.0
5;3;10;ri;4.0;0.0;1.0;0.0;1.0;0.0;4.520330798230765;67.40403453172658;33.79424781898535;0.0;0.98675
5;3;10;rpa;30.0;1.0;0.0;0.0;1.0;0.0;4.8824018355480785;100.0;2.7711973063151993;0.0;0.017647058865964182
5;3;11;chsld;400.0;0.0;0.0;1.0;1.0;0.0;100.0;84.25541620021477;100.0;0.0;1.5500833333333337
5;3;11;home;16.0;0.0;0.0;0.0;1.0;0.0;4.065566839867738;8.251217656012177;2.1927736530527127;0.0;0.0
5;3;11;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;3;11;rpa;0.0;1.0;0.0;0.0;1.0;0.0;2.6042015036923027;89.78059372275095;0.0;0.0;0.0
5;3;12;chsld;404.0;0.0;0.0;1.0;1.0;0.0;100.0;86.57741585927572;100.0;0.0;1.5500833333333337
5;3;12;home;32.0;0.0;0.0;0.0;1.0;0.0;5.88292043136112;13.07368676518175;0.0;0.0;0.0
5;3;12;ri;12.0;0.0;1.0;0.0;1.0;0.0;5.144660537995253;60.76977916443066;33.79424781898535;0.0;0.98675
5;3;12;rpa;10.0;1.0;0.0;0.0;1.0;0.0;6.305540727714326;0.0;0.0;0.0;0.0
5;3;13;chsld;272.0;0.0;0.0;1.0;1.0;0.0;95.90612517380943;83.93383064219859;100.0;0.0;1.5500833333333333
5;3;13;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;3;13;ri;8.0;0.0;1.0;0.0;1.0;0.0;4.826895027190964;58.9142133884175;33.79424781898535;0.0;0.98675
5;3;13;rpa;0.0;1.0;0.0;0.0;1.0;0.0;4.585603257768068;100.0;0.0;0.0;0.0
5;3;14;chsld;192.0;0.0;0.0;1.0;1.0;0.0;69.65813302097736;71.39825853329882;100.0;0.0;1.5500833333333333
5;3;14;home;0.0;0.0;0.0;0.0;1.0;0.0;5.201319846103346;19.158910042503443;2.2948375870146234;0.0;0.0
5;3;14;ri;0.0;0.0;1.0;0.0;1.0;0.0;25.875578492345408;86.77200560148194;40.01644869917242;0.0;0.98675
5;3;14;rpa;0.0;1.0;0.0;0.0;1.0;0.0;1.2169554039932604;95.2419553705631;0.0;0.0;0.0
6;1;1;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;1;home;24.0;0.0;0.0;0.0;1.0;0.0;100.0;25.90014049877064;0.0;0.0;0.0
6;1;1;ri;20.0;0.0;1.0;0.0;1.0;0.0;36.492620556825464;100.0;100.0;0.0;0.98675
6;1;1;rpa;1100.0;1.0;0.0;0.0;1.0;0.0;100.0;23.51856933054469;23.173968014857678;0.0;0.01564112214249025
6;1;2;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;2;home;4.0;0.0;0.0;0.0;1.0;0.0;90.49261101780343;100.0;18.981657021463626;0.0;0.0
6;1;2;ri;4.0;0.0;1.0;0.0;1.0;0.0;0.0;100.0;44.53804276884076;0.0;0.98675
6;1;2;rpa;400.0;1.0;0.0;0.0;1.0;0.0;100.0;31.95300441568828;6.215199236738079;0.0;0.013929051801758815
6;1;3;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;3;home;36.0;0.0;0.0;0.0;1.0;0.0;10.653683374806274;100.0;6.0366834404994885;0.0;0.0
6;1;3;ri;20.0;0.0;1.0;0.0;1.0;0.0;0.0;100.0;42.49292856006746;0.0;0.98675
6;1;3;rpa;100.0;1.0;0.0;0.0;1.0;0.0;32.382133500863326;35.889662764021914;4.034540289935741;0.0;0.010016430314535602
6;1;4;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;4;home;12.0;0.0;0.0;0.0;1.0;0.0;15.663819678023172;26.60898822398462;7.1450480239332395;0.0;0.0
6;1;4;ri;12.0;0.0;1.0;0.0;1.0;0.0;9.557344754941075;100.0;41.02765516144444;0.0;0.98675
6;1;4;rpa;1280.0;1.0;0.0;0.0;1.0;0.0;21.259550195169275;38.77109443830795;7.949089567147745;0.0;0.01859587719889619
6;1;5;chsld;16.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;5;home;100.0;0.0;0.0;0.0;1.0;0.0;2.5151190535751136;27.157865467184617;8.091229290838152;0.0;0.0
6;1;5;ri;72.0;0.0;1.0;0.0;1.0;0.0;1.1918704896565218;100.0;41.02765516144444;0.0;0.98675
6;1;5;rpa;400.0;1.0;0.0;0.0;1.0;0.0;10.94273419305282;45.95182321669413;11.083644339531494;0.0;0.011438431654681147
6;1;6;chsld;8.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;6;home;48.0;0.0;0.0;0.0;1.0;0.0;3.484136675545988;16.085817888799355;0.0;0.0;0.0
6;1;6;ri;36.0;0.0;1.0;0.0;1.0;0.0;2.0508318039641598;100.0;41.02765516144445;0.0;0.98675
6;1;6;rpa;230.0;1.0;0.0;0.0;1.0;0.0;10.048017697409394;76.70686519184954;1.792362117817646;0.0;0.007195146391700607
6;1;7;chsld;12.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;7;home;72.0;0.0;0.0;0.0;1.0;0.0;6.35706796218039;18.30931845087096;5.306516507177029;0.0;0.0
6;1;7;ri;60.0;0.0;1.0;0.0;1.0;0.0;0.43591552930016236;100.0;41.027655161444436;0.0;0.98675
6;1;7;rpa;350.0;1.0;0.0;0.0;1.0;0.0;5.290025125216085;40.05692361026479;22.5183954934876;0.0;0.00934455497383643
6;1;8;chsld;4.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;8;home;56.0;0.0;0.0;0.0;1.0;0.0;3.6769491747006176;21.453847610630636;3.6196716570425993;0.0;0.0
6;1;8;ri;172.0;0.0;1.0;0.0;1.0;0.0;1.7775591671118443;100.0;41.02765516144444;0.0;0.98675
6;1;8;rpa;140.0;1.0;0.0;0.0;1.0;0.0;11.795823308440854;26.278473456969675;5.716856045621015;0.0;0.012991166922810755
6;1;9;chsld;336.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;1;9;home;36.0;0.0;0.0;0.0;1.0;0.0;2.425505865677055;17.27056290004187;2.1263443788525165;0.0;0.0
6;1;9;ri;264.0;0.0;1.0;0.0;1.0;0.0;1.7614342589752683;81.83137683818043;40.23485023078851;0.0;0.98675
6;1;9;rpa;600.0;1.0;0.0;0.0;1.0;0.0;12.998611176007982;46.340658684574315;12.922619460225537;0.0;0.011171882459756866
6;1;10;chsld;80.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.550083333333333
6;1;10;home;0.0;0.0;0.0;0.0;1.0;0.0;4.636233754254518;15.23361847221391;1.326147323275585;0.0;0.0
6;1;10;ri;128.0;0.0;1.0;0.0;1.0;0.0;0.34099458638183566;81.83137683818043;41.02765516144445;0.0;0.98675
6;1;10;rpa;110.0;1.0;0.0;0.0;1.0;0.0;1.0809623893139142;56.35604826267642;1.4511590666510106;0.0;0.003943075978936265
6;1;11;chsld;52.0;0.0;0.0;1.0;1.0;0.0;100.0;88.74143894214367;100.0;0.0;1.5500833333333333
6;1;11;home;0.0;0.0;0.0;0.0;1.0;0.0;4.968069173608555;31.972721706118023;0.0;0.0;0.0
6;1;11;ri;40.0;0.0;1.0;0.0;1.0;0.0;0.3376874170588511;71.79841109556828;41.02765516144446;0.0;0.98675
6;1;11;rpa;10.0;1.0;0.0;0.0;1.0;0.0;3.180186138077333;9.364020899562004;0.0;0.0;0.0
6;1;12;chsld;64.0;0.0;0.0;1.0;1.0;0.0;100.0;91.18706914921059;100.0;0.0;1.5500833333333333
6;1;12;home;0.0;0.0;0.0;0.0;1.0;0.0;5.057875997777965;16.419602671085787;0.9567973605391602;0.0;0.0
6;1;12;ri;80.0;0.0;1.0;0.0;1.0;0.0;0.5850042812340959;73.7771074643438;41.02765516144444;0.0;0.98675
6;1;12;rpa;50.0;1.0;0.0;0.0;1.0;0.0;4.1241775412282315;72.53752831750253;2.6606837168499906;0.0;0.0
6;1;13;chsld;220.0;0.0;0.0;1.0;1.0;0.0;100.0;88.40273115992167;100.0;0.0;1.5500833333333328
6;1;13;home;4.0;0.0;0.0;0.0;1.0;0.0;2.0356000444221514;35.52393600334623;0.0;0.0;0.0
6;1;13;ri;52.0;0.0;1.0;0.0;1.0;0.0;0.40526692128328745;71.5243713585623;41.02765516144445;0.0;0.98675
6;1;13;rpa;60.0;1.0;0.0;0.0;1.0;0.0;11.678209707036125;71.59474637037617;0.0;0.0;0.0
6;1;14;chsld;164.0;0.0;0.0;1.0;1.0;0.0;87.39105042513896;75.19972585681654;100.0;0.0;1.5500833333333333
6;1;14;home;0.0;0.0;0.0;0.0;1.0;0.0;2.292620237302946;0.0;0.0;0.0;0.0
6;1;14;ri;92.0;0.0;1.0;0.0;1.0;0.0;0.5194407864340255;60.84216005176402;41.02765516144444;0.0;0.98675
6;1;14;rpa;100.0;1.0;0.0;0.0;1.0;0.0;2.199748216554565;74.16840457057523;8.117952650173915;0.0;0.03167017597865907
6;2;1;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;2;1;home;0.0;0.0;0.0;0.0;1.0;0.0;100.0;24.26014225500527;0.0;0.0;0.0
6;2;1;ri;4.0;0.0;1.0;0.0;1.0;0.0;0.0;100.0;100.0;0.0;0.98675
6;2;1;rpa;660.0;1.0;0.0;0.0;1.0;0.0;100.0;19.059948330357688;11.796090096548264;0.0;0.012103158014292188
6;2;2;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;2;2;home;0.0;0.0;0.0;0.0;1.0;0.0;95.24630550890171;93.05070015220699;9.490828510731813;0.0;0.0
6;2;2;ri;0.0;0.0;1.0;0.0;1.0;0.0;40.845749316541266;100.0;44.53804276884076;0.0;0.98675
6;2;2;rpa;200.0;1.0;0.0;0.0;1.0;0.0;100.0;29.638135835826514;5.2830846189730005;0.0;0.015484090202986
6;2;3;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;2;3;home;4.0;0.0;0.0;0.0;1.0;0.0;8.575835308382377;0.0;0.0;0.0;0.0
6;2;3;ri;4.0;0.0;1.0;0.0;1.0;0.0;0.0;100.0;42.49292856006746;0.0;0.98675
6;2;3;rpa;50.0;1.0;0.0;0.0;1.0;0.0;14.840234943446259;55.79444305088907;11.32927446003177;0.0;0.013120627524810271
6;2;4;chsld;0.0;0.0;0.0;1.0;1.0;0.0;100.0;100.0;100.0;0.0;1.5500833333333333
6;2;4;home;8.0;0.0;0.0;0.0;1.0;0.0;14.176092722692642;0.0;0.0;0.0;0.0
6;2;4;ri;8.0;0.0;1.0;0.0;1.0;0.0;14.336017132411612;100.0;41.02765516144445;0.0;0.98675
