;region_id;iso_smaf;gr_age;annee;prob
823;3;12;1;2019;0.1024113
824;3;12;1;2020;0.1123043
825;3;12;1;2021;0.1355415
826;3;12;2;2015;0.1199518
827;3;12;2;2016;0.1094923
828;3;12;2;2017;0.1009457
829;3;12;2;2018;0.1135099
830;3;12;2;2019;0.1024113
831;3;12;2;2020;0.1123043
832;3;12;2;2021;0.1355415
833;3;12;3;2015;0.1199518
834;3;12;3;2016;0.1094923
835;3;12;3;2017;0.1009457
836;3;12;3;2018;0.1135099
837;3;12;3;2019;0.1024113
838;3;12;3;2020;0.1123043
839;3;12;3;2021;0.1355415
840;3;13;1;2015;0.1495713
841;3;13;1;2016;0.1287235
842;3;13;1;2017;0.1284901
843;3;13;1;2018;0.1341611
844;3;13;1;2019;0.1255633
845;3;13;1;2020;0.1376928
846;3;13;1;2021;0.1661832
847;3;13;2;2015;0.1495713
848;3;13;2;2016;0.1287235
849;3;13;2;2017;0.1284901
850;3;13;2;2018;0.1341611
851;3;13;2;2019;0.1255633
852;3;13;2;2020;0.1376928
853;3;13;2;2021;0.1661832
854;3;13;3;2015;0.1495713
855;3;13;3;2016;0.1287235
856;3;13;3;2017;0.1284901
857;3;13;3;2018;0.1341611
858;3;13;3;2019;0.1255633
859;3;13;3;2020;0.1376928
860;3;13;3;2021;0.1661832
861;3;14;1;2015;0.1930435
862;3;14;1;2016;0.1579582
863;3;14;1;2017;0.1491288
864;3;14;1;2018;0.1480754
865;3;14;1;2019;0.1438015
866;3;14;1;2020;0.1576928
867;3;14;1;2021;0.1903215
868;3;14;2;2015;0.1930435
869;3;14;2;2016;0.1579582
870;3;14;2;2017;0.1491288
871;3;14;2;2018;0.1480754
872;3;14;2;2019;0.1438015
873;3;14;2;2020;0.1576928
874;3;14;2;2021;0.1903215
875;3;14;3;2015;0.1930435
876;3;14;3;2016;0.1579582
877;3;14;3;2017;0.1491288
878;3;14;3;2018;0.1480754
879;3;14;3;2019;0.1438015
880;3;14;3;2020;0.1576928
881;3;14;3;2021;0.1903215
882;4;1;1;2015;0.0045705
883;4;1;1;2016;0.0040631
884;4;1;1;2017;0.0039587
885;4;1;1;2018;0.0037422
886;4;1;1;2019;0.0039585
887;4;1;1;2020;0.0043409
888;4;1;1;2021;0.0052391
889;4;1;2;2015;0.0045705
890;4;1;2;2016;0.0040631
891;4;1;2;2017;0.0039587
892;4;1;2;2018;0.0037422
893;4;1;2;2019;0.0039585
894;4;1;2;2020;0.0043409
895;4;1;2;2021;0.0052391
896;4;1;3;2015;0.0045705
897;4;1;3;2016;0.0040631
898;4;1;3;2017;0.0039587
899;4;1;3;2018;0.0037422
900;4;1;3;2019;0.0039585
901;4;1;3;2020;0.0043409
902;4;1;3;2021;0.0052391
903;4;2;1;2015;0.006576
904;4;2;1;2016;0.0060544
905;4;2;1;2017;0.0061045
906;4;2;1;2018;0.0059994
907;4;2;1;2019;0.0064408
908;4;2;1;2020;0.007063
909;4;2;1;2021;0.0085244
910;4;2;2;2015;0.006576
911;4;2;2;2016;0.0060544
912;4;2;2;2017;0.0061045
913;4;2;2;2018;0.0059994
914;4;2;2;2019;0.0064408
915;4;2;2;2020;0.007063
916;4;2;2;2021;0.0085244
917;4;2;3;2015;0.006576
918;4;2;3;2016;0.0060544
919;4;2;3;2017;0.0061045
920;4;2;3;2018;0.0059994
921;4;2;3;2019;0.0064408
922;4;2;3;2020;0.007063
923;4;2;3;2021;0.0085244
924;4;3;1;2015;0.0119682
925;4;3;1;2016;0.0110857
926;4;3;1;2017;0.0103893
927;4;3;1;2018;0.0095351
928;4;3;1;2019;0.009177
929;4;3;1;2020;0.0100635
930;4;3;1;2021;0.0121458
931;4;3;2;2015;0.0119682
932;4;3;2;2016;0.0110857
933;4;3;2;2017;0.0103893
934;4;3;2;2018;0.0095351
935;4;3;2;2019;0.009177
936;4;3;2;2020;0.0100635
937;4;3;2;2021;0.0121458
938;4;3;3;2015;0.0119682
939;4;3;3;2016;0.0110857
940;4;3;3;2017;0.0103893
941;4;3;3;2018;0.0095351
942;4;3;3;2019;0.009177
943;4;3;3;2020;0.0100635
944;4;3;3;2021;0.0121458
945;4;4;1;2015;0.035321
946;4;4;1;2016;0.0334526
947;4;4;1;2017;0.0341205
948;4;4;1;2018;0.0310464
949;4;4;1;2019;0.0337533
950;4;4;1;2020;0.0370139
951;4;4;1;2021;0.0446725
952;4;4;2;2015;0.035321
953;4;4;2;2016;0.0334526
954;4;4;2;2017;0.0341205
955;4;4;2;2018;0.0310464
956;4;4;2;2019;0.0337533
957;4;4;2;2020;0.0370139
958;4;4;2;2021;0.0446725
959;4;4;3;2015;0.035321
960;4;4;3;2016;0.0334526
961;4;4;3;2017;0.0341205
962;4;4;3;2018;0.0310464
963;4;4;3;2019;0.0337533
964;4;4;3;2020;0.0370139
965;4;4;3;2021;0.0446725
966;4;5;1;2015;0.0411065
967;4;5;1;2016;0.032785
968;4;5;1;2017;0.0314903
969;4;5;1;2018;0.0278858
970;4;5;1;2019;0.028687
971;4;5;1;2020;0.0314582
972;4;5;1;2021;0.0379673
973;4;5;2;2015;0.0411065
974;4;5;2;2016;0.032785
975;4;5;2;2017;0.0314903
976;4;5;2;2018;0.0278858
977;4;5;2;2019;0.028687
978;4;5;2;2020;0.0314582
979;4;5;2;2021;0.0379673
980;4;5;3;2015;0.0411065
981;4;5;3;2016;0.032785
982;4;5;3;2017;0.0314903
983;4;5;3;2018;0.0278858
984;4;5;3;2019;0.028687
985;4;5;3;2020;0.0314582
986;4;5;3;2021;0.0379673
987;4;6;1;2015;0.040316
988;4;6;1;2016;0.0414639
989;4;6;1;2017;0.040998
990;4;6;1;2018;0.0380359
991;4;6;1;2019;0.0384958
992;4;6;1;2020;0.0422145
993;4;6;1;2021;0.0509492
994;4;6;2;2015;0.040316
995;4;6;2;2016;0.0414639
996;4;6;2;2017;0.040998
997;4;6;2;2018;0.0380359
998;4;6;2;2019;0.0384958
999;4;6;2;2020;0.0422145
1000;4;6;2;2021;0.0509492
1001;4;6;3;2015;0.040316
1002;4;6;3;2016;0.0414639
1003;4;6;3;2017;0.040998
1004;4;6;3;2018;0.0380359
1005;4;6;3;2019;0.0384958
1006;4;6;3;2020;0.0422145
1007;4;6;3;2021;0.0509492
1008;4;7;1;2015;0.1004161
1009;4;7;1;2016;0.0875771
1010;4;7;1;2017;0.0815039
1011;4;7;1;2018;0.069048
1012;4;7;1;2019;0.0658722
1013;4;7;1;2020;0.0722355
1014;4;7;1;2021;0.087182
1015;4;7;2;2015;0.1004161
1016;4;7;2;2016;0.0875771
1017;4;7;2;2017;0.0815039
1018;4;7;2;2018;0.069048
1019;4;7;2;2019;0.0658722
1020;4;7;2;2020;0.0722355
1021;4;7;2;2021;0.087182
1022;4;7;3;2015;0.1004161
1023;4;7;3;2016;0.0875771
1024;4;7;3;2017;0.0815039
1025;4;7;3;2018;0.069048
1026;4;7;3;2019;0.0658722
1027;4;7;3;2020;0.0722355
1028;4;7;3;2021;0.087182
1029;4;8;1;2015;0.1047613
1030;4;8;1;2016;0.1128831
1031;4;8;1;2017;0.1001443
1032;4;8;1;2018;0.0922128
1033;4;8;1;2019;0.0953262
1034;4;8;1;2020;0.1045348
1035;4;8;1;2021;0.1261644
1036;4;8;2;2015;0.1047613
1037;4;8;2;2016;0.1128831
1038;4;8;2;2017;0.1001443
1039;4;8;2;2018;0.0922128
1040;4;8;2;2019;0.0953262
1041;4;8;2;2020;0.1045348
1042;4;8;2;2021;0.1261644
1043;4;8;3;2015;0.1047613
1044;4;8;3;2016;0.1128831
1045;4;8;3;2017;0.1001443
1046;4;8;3;2018;0.0922128
1047;4;8;3;2019;0.0953262
1048;4;8;3;2020;0.1045348
1049;4;8;3;2021;0.1261644
1050;4;9;1;2015;0.1392415
1051;4;9;1;2016;0.134221
1052;4;9;1;2017;0.1369445
1053;4;9;1;2018;0.1364903
1054;4;9;1;2019;0.1311487
1055;4;9;1;2020;0.1438177
1056;4;9;1;2021;0.1735754
1057;4;9;2;2015;0.1392415
1058;4;9;2;2016;0.134221
1059;4;9;2;2017;0.1369445
1060;4;9;2;2018;0.1364903
1061;4;9;2;2019;0.1311487
1062;4;9;2;2020;0.1438177
1063;4;9;2;2021;0.1735754
1064;4;9;3;2015;0.1392415
1065;4;9;3;2016;0.134221
1066;4;9;3;2017;0.1369445
1067;4;9;3;2018;0.1364903
1068;4;9;3;2019;0.1311487
1069;4;9;3;2020;0.1438177
1070;4;9;3;2021;0.1735754
1071;4;10;1;2015;0.1366638
1072;4;10;1;2016;0.1143559
1073;4;10;1;2017;0.1140672
1074;4;10;1;2018;0.1020079
1075;4;10;1;2019;0.0870586
1076;4;10;1;2020;0.0954685
1077;4;10;1;2021;0.1152222
1078;4;10;2;2015;0.1366638
1079;4;10;2;2016;0.1143559
1080;4;10;2;2017;0.1140672
1081;4;10;2;2018;0.1020079
1082;4;10;2;2019;0.0870586
1083;4;10;2;2020;0.0954685
1084;4;10;2;2021;0.1152222
1085;4;10;3;2015;0.1366638
1086;4;10;3;2016;0.1143559
1087;4;10;3;2017;0.1140672
1088;4;10;3;2018;0.1020079
1089;4;10;3;2019;0.0870586
1090;4;10;3;2020;0.0954685
1091;4;10;3;2021;0.1152222
1092;4;11;1;2015;0.2136364
1093;4;11;1;2016;0.1887521
1094;4;11;1;2017;0.1810155
1095;4;11;1;2018;0.1873552
1096;4;11;1;2019;0.1506784
1097;4;11;1;2020;0.165234
1098;4;11;1;2021;0.1994231
1099;4;11;2;2015;0.2136364
1100;4;11;2;2016;0.1887521
1101;4;11;2;2017;0.1810155
1102;4;11;2;2018;0.1873552
1103;4;11;2;2019;0.1506784
1104;4;11;2;2020;0.165234
1105;4;11;2;2021;0.1994231
1106;4;11;3;2015;0.2136364
1107;4;11;3;2016;0.1887521
1108;4;11;3;2017;0.1810155
1109;4;11;3;2018;0.1873552
1110;4;11;3;2019;0.1506784
1111;4;11;3;2020;0.165234
1112;4;11;3;2021;0.1994231
1113;4;12;1;2015;0.2032271
1114;4;12;1;2016;0.1811934
1115;4;12;1;2017;0.1627379
1116;4;12;1;2018;0.14213
1117;4;12;1;2019;0.139738
1118;4;12;1;2020;0.1532368
1119;4;12;1;2021;0.1849435
1120;4;12;2;2015;0.2032271
1121;4;12;2;2016;0.1811934
1122;4;12;2;2017;0.1627379
1123;4;12;2;2018;0.14213
1124;4;12;2;2019;0.139738
1125;4;12;2;2020;0.1532368
1126;4;12;2;2021;0.1849435
1127;4;12;3;2015;0.2032271
1128;4;12;3;2016;0.1811934
1129;4;12;3;2017;0.1627379
1130;4;12;3;2018;0.14213
1131;4;12;3;2019;0.139738
1132;4;12;3;2020;0.1532368
1133;4;12;3;2021;0.1849435
1134;4;13;1;2015;0.140558
1135;4;13;1;2016;0.1396005
1136;4;13;1;2017;0.1212606
1137;4;13;1;2018;0.1251684
1138;4;13;1;2019;0.1357772
1139;4;13;1;2020;0.1488934
1140;4;13;1;2021;0.1797013
1141;4;13;2;2015;0.140558
1142;4;13;2;2016;0.1396005
1143;4;13;2;2017;0.1212606
1144;4;13;2;2018;0.1251684
1145;4;13;2;2019;0.1357772
1146;4;13;2;2020;0.1488934
1147;4;13;2;2021;0.1797013
1148;4;13;3;2015;0.140558
1149;4;13;3;2016;0.1396005
1150;4;13;3;2017;0.1212606
1151;4;13;3;2018;0.1251684
1152;4;13;3;2019;0.1357772
1153;4;13;3;2020;0.1488934
1154;4;13;3;2021;0.1797013
1155;4;14;1;2015;0.1991484
1156;4;14;1;2016;0.1698711
1157;4;14;1;2017;0.185258
1158;4;14;1;2018;0.1710063
1159;4;14;1;2019;0.1666504
1160;4;14;1;2020;0.1827489
1161;4;14;1;2021;0.220562
1162;4;14;2;2015;0.1991484
1163;4;14;2;2016;0.1698711
1164;4;14;2;2017;0.185258
1165;4;14;2;2018;0.1710063
1166;4;14;2;2019;0.1666504
1167;4;14;2;2020;0.1827489
1168;4;14;2;2021;0.220562
1169;4;14;3;2015;0.1991484
1170;4;14;3;2016;0.1698711
1171;4;14;3;2017;0.185258
1172;4;14;3;2018;0.1710063
1173;4;14;3;2019;0.1666504
1174;4;14;3;2020;0.1827489
1175;4;14;3;2021;0.220562
1176;5;1;1;2015;0.0077891
1177;5;1;1;2016;0.0071193
1178;5;1;1;2017;0.007084
1179;5;1;1;2018;0.0072525
1180;5;1;1;2019;0.008342
1181;5;1;1;2020;0.0091479
1182;5;1;1;2021;0.0110407
1183;5;1;2;2015;0.0077891
1184;5;1;2;2016;0.0071193
1185;5;1;2;2017;0.007084
1186;5;1;2;2018;0.0072525
1187;5;1;2;2019;0.008342
1188;5;1;2;2020;0.0091479
1189;5;1;2;2021;0.0110407
1190;5;1;3;2015;0.0077891
1191;5;1;3;2016;0.0071193
1192;5;1;3;2017;0.007084
1193;5;1;3;2018;0.0072525
1194;5;1;3;2019;0.008342
1195;5;1;3;2020;0.0091479
1196;5;1;3;2021;0.0110407
1197;5;2;1;2015;0.0115626
1198;5;2;1;2016;0.0103091
1199;5;2;1;2017;0.0108507
1200;5;2;1;2018;0.0110934
1201;5;2;1;2019;0.0125258
1202;5;2;1;2020;0.0137358
1203;5;2;1;2021;0.0165779
1204;5;2;2;2015;0.0115626
1205;5;2;2;2016;0.0103091
1206;5;2;2;2017;0.0108507
1207;5;2;2;2018;0.0110934
1208;5;2;2;2019;0.0125258
1209;5;2;2;2020;0.0137358
1210;5;2;2;2021;0.0165779
1211;5;2;3;2015;0.0115626
1212;5;2;3;2016;0.0103091
1213;5;2;3;2017;0.0108507
1214;5;2;3;2018;0.0110934
1215;5;2;3;2019;0.0125258
1216;5;2;3;2020;0.0137358
1217;5;2;3;2021;0.0165779
1218;5;3;1;2015;0.0292405
1219;5;3;1;2016;0.0270254
1220;5;3;1;2017;0.028835
1221;5;3;1;2018;0.0277964
1222;5;3;1;2019;0.0298287
1223;5;3;1;2020;0.0327102
1224;5;3;1;2021;0.0394784
1225;5;3;2;2015;0.0292405
1226;5;3;2;2016;0.0270254
1227;5;3;2;2017;0.028835
1228;5;3;2;2018;0.0277964
1229;5;3;2;2019;0.0298287
1230;5;3;2;2020;0.0327102
1231;5;3;2;2021;0.0394784
1232;5;3;3;2015;0.0292405
1233;5;3;3;2016;0.0270254
1234;5;3;3;2017;0.028835
1235;5;3;3;2018;0.0277964
1236;5;3;3;2019;0.0298287
1237;5;3;3;2020;0.0327102
1238;5;3;3;2021;0.0394784
1239;5;4;1;2015;0.050339
1240;5;4;1;2016;0.047738
1241;5;4;1;2017;0.0486128
1242;5;4;1;2018;0.0517043
1243;5;4;1;2019;0.0546721
1244;5;4;1;2020;0.0599534
1245;5;4;1;2021;0.0723585
1246;5;4;2;2015;0.050339
1247;5;4;2;2016;0.047738
1248;5;4;2;2017;0.0486128
1249;5;4;2;2018;0.0517043
1250;5;4;2;2019;0.0546721
1251;5;4;2;2020;0.0599534
1252;5;4;2;2021;0.0723585
1253;5;4;3;2015;0.050339
1254;5;4;3;2016;0.047738
1255;5;4;3;2017;0.0486128
1256;5;4;3;2018;0.0517043
1257;5;4;3;2019;0.0546721
1258;5;4;3;2020;0.0599534
1259;5;4;3;2021;0.0723585
1260;5;5;1;2015;0.0384132
1261;5;5;1;2016;0.0335605
1262;5;5;1;2017;0.0339585
1263;5;5;1;2018;0.0359088
1264;5;5;1;2019;0.0419876
1265;5;5;1;2020;0.0460436
1266;5;5;1;2021;0.0555707
1267;5;5;2;2015;0.0384132
1268;5;5;2;2016;0.0335605
1269;5;5;2;2017;0.0339585
1270;5;5;2;2018;0.0359088
1271;5;5;2;2019;0.0419876
1272;5;5;2;2020;0.0460436
1273;5;5;2;2021;0.0555707
1274;5;5;3;2015;0.0384132
1275;5;5;3;2016;0.0335605
1276;5;5;3;2017;0.0339585
1277;5;5;3;2018;0.0359088
1278;5;5;3;2019;0.0419876
1279;5;5;3;2020;0.0460436
1280;5;5;3;2021;0.0555707
1281;5;6;1;2015;0.0723704
1282;5;6;1;2016;0.0685756
1283;5;6;1;2017;0.0670349
1284;5;6;1;2018;0.0729667
1285;5;6;1;2019;0.0853131
1286;5;6;1;2020;0.0935544
1287;5;6;1;2021;0.112912
1288;5;6;2;2015;0.0723704
1289;5;6;2;2016;0.0685756
1290;5;6;2;2017;0.0670349
1291;5;6;2;2018;0.0729667
1292;5;6;2;2019;0.0853131
1293;5;6;2;2020;0.0935544
1294;5;6;2;2021;0.112912
1295;5;6;3;2015;0.0723704
1296;5;6;3;2016;0.0685756
1297;5;6;3;2017;0.0670349
1298;5;6;3;2018;0.0729667
1299;5;6;3;2019;0.0853131
1300;5;6;3;2020;0.0935544
1301;5;6;3;2021;0.112912
1302;5;7;1;2015;0.0899989
1303;5;7;1;2016;0.0903026
1304;5;7;1;2017;0.0835295
1305;5;7;1;2018;0.0842954
1306;5;7;1;2019;0.0979733
1307;5;7;1;2020;0.1074376
1308;5;7;1;2021;0.1296678
1309;5;7;2;2015;0.0899989
1310;5;7;2;2016;0.0903026
1311;5;7;2;2017;0.0835295
1312;5;7;2;2018;0.0842954
1313;5;7;2;2019;0.0979733
1314;5;7;2;2020;0.1074376
1315;5;7;2;2021;0.1296678
1316;5;7;3;2015;0.0899989
1317;5;7;3;2016;0.0903026
1318;5;7;3;2017;0.0835295
1319;5;7;3;2018;0.0842954
1320;5;7;3;2019;0.0979733
1321;5;7;3;2020;0.1074376
1322;5;7;3;2021;0.1296678
1323;5;8;1;2015;0.1316841
1324;5;8;1;2016;0.1387419
1325;5;8;1;2017;0.1205464
1326;5;8;1;2018;0.1350399
1327;5;8;1;2019;0.1429019
1328;5;8;1;2020;0.1567062
1329;5;8;1;2021;0.1891308
1330;5;8;2;2015;0.1316841
1331;5;8;2;2016;0.1387419
1332;5;8;2;2017;0.1205464
1333;5;8;2;2018;0.1350399
1334;5;8;2;2019;0.1429019
1335;5;8;2;2020;0.1567062
1336;5;8;2;2021;0.1891308
1337;5;8;3;2015;0.1316841
1338;5;8;3;2016;0.1387419
1339;5;8;3;2017;0.1205464
1340;5;8;3;2018;0.1350399
1341;5;8;3;2019;0.1429019
1342;5;8;3;2020;0.1567062
1343;5;8;3;2021;0.1891308
1344;5;9;1;2015;0.2192924
1345;5;9;1;2016;0.1888133
1346;5;9;1;2017;0.1896661
1347;5;9;1;2018;0.1902356
1348;5;9;1;2019;0.2231135
1349;5;9;1;2020;0.2446664
1350;5;9;1;2021;0.295291
1351;5;9;2;2015;0.2192924
1352;5;9;2;2016;0.1888133
1353;5;9;2;2017;0.1896661
1354;5;9;2;2018;0.1902356
1355;5;9;2;2019;0.2231135
1356;5;9;2;2020;0.2446664
1357;5;9;2;2021;0.295291
1358;5;9;3;2015;0.2192924
1359;5;9;3;2016;0.1888133
1360;5;9;3;2017;0.1896661
1361;5;9;3;2018;0.1902356
1362;5;9;3;2019;0.2231135
1363;5;9;3;2020;0.2446664
1364;5;9;3;2021;0.295291
1365;5;10;1;2015;0.1530303
1366;5;10;1;2016;0.1386945
1367;5;10;1;2017;0.1538868
1368;5;10;1;2018;0.1813363
1369;5;10;1;2019;0.1817362
1370;5;10;1;2020;0.199292
1371;5;10;1;2021;0.2405281
1372;5;10;2;2015;0.1530303
1373;5;10;2;2016;0.1386945
1374;5;10;2;2017;0.1538868
1375;5;10;2;2018;0.1813363
1376;5;10;2;2019;0.1817362
1377;5;10;2;2020;0.199292
1378;5;10;2;2021;0.2405281
1379;5;10;3;2015;0.1530303
1380;5;10;3;2016;0.1386945
1381;5;10;3;2017;0.1538868
1382;5;10;3;2018;0.1813363
1383;5;10;3;2019;0.1817362
1384;5;10;3;2020;0.199292
1385;5;10;3;2021;0.2405281
1386;5;11;1;2015;0.3733179
1387;5;11;1;2016;0.2880401
1388;5;11;1;2017;0.2948078
1389;5;11;1;2018;0.3228324
1390;5;11;1;2019;0.4168119
1391;5;11;1;2020;0.4570761
1392;5;11;1;2021;0.5516511
1393;5;11;2;2015;0.3733179
1394;5;11;2;2016;0.2880401
1395;5;11;2;2017;0.2948078
1396;5;11;2;2018;0.3228324
1397;5;11;2;2019;0.4168119
1398;5;11;2;2020;0.4570761
1399;5;11;2;2021;0.5516511
1400;5;11;3;2015;0.3733179
1401;5;11;3;2016;0.2880401
1402;5;11;3;2017;0.2948078
1403;5;11;3;2018;0.3228324
1404;5;11;3;2019;0.4168119
1405;5;11;3;2020;0.4570761
1406;5;11;3;2021;0.5516511
1407;5;12;1;2015;0.1904125
1408;5;12;1;2016;0.1778456
1409;5;12;1;2017;0.1674091
1410;5;12;1;2018;0.1985969
1411;5;12;1;2019;0.2145881
1412;5;12;1;2020;0.2353174
1413;5;12;1;2021;0.2840076
1414;5;12;2;2015;0.1904125
1415;5;12;2;2016;0.1778456
1416;5;12;2;2017;0.1674091
1417;5;12;2;2018;0.1985969
1418;5;12;2;2019;0.2145881
1419;5;12;2;2020;0.2353174
1420;5;12;2;2021;0.2840076
1421;5;12;3;2015;0.1904125
1422;5;12;3;2016;0.1778456
1423;5;12;3;2017;0.1674091
1424;5;12;3;2018;0.1985969
1425;5;12;3;2019;0.2145881
1426;5;12;3;2020;0.2353174
1427;5;12;3;2021;0.2840076
1428;5;13;1;2015;0.319898
1429;5;13;1;2016;0.3009882
1430;5;13;1;2017;0.2542812
1431;5;13;1;2018;0.3092395
1432;5;13;1;2019;0.3729738
1433;5;13;1;2020;0.4090033
1434;5;13;1;2021;0.4936314
1435;5;13;2;2015;0.319898
1436;5;13;2;2016;0.3009882
1437;5;13;2;2017;0.2542812
1438;5;13;2;2018;0.3092395
1439;5;13;2;2019;0.3729738
1440;5;13;2;2020;0.4090033
1441;5;13;2;2021;0.4936314
1442;5;13;3;2015;0.319898
1443;5;13;3;2016;0.3009882
1444;5;13;3;2017;0.2542812
1445;5;13;3;2018;0.3092395
1446;5;13;3;2019;0.3729738
1447;5;13;3;2020;0.4090033
1448;5;13;3;2021;0.4936314
1449;5;14;1;2015;0.3607579
1450;5;14;1;2016;0.3004192
1451;5;14;1;2017;0.2663861
1452;5;14;1;2018;0.3047406
1453;5;14;1;2019;0.3466445
1454;5;14;1;2020;0.3801305
1455;5;14;1;2021;0.4587844
1456;5;14;2;2015;0.3607579
1457;5;14;2;2016;0.3004192
1458;5;14;2;2017;0.2663861
1459;5;14;2;2018;0.3047406
1460;5;14;2;2019;0.3466445
1461;5;14;2;2020;0.3801305
1462;5;14;2;2021;0.4587844
1463;5;14;3;2015;0.3607579
1464;5;14;3;2016;0.3004192
1465;5;14;3;2017;0.2663861
1466;5;14;3;2018;0.3047406
1467;5;14;3;2019;0.3466445
1468;5;14;3;2020;0.3801305
1469;5;14;3;2021;0.4587844
1470;6;1;1;2015;0.0076678
1471;6;1;1;2016;0.0081744
1472;6;1;1;2017;0.0093641
1473;6;1;1;2018;0.010692
1474;6;1;1;2019;0.0115857
1475;6;1;1;2020;0.0127049
1476;6;1;1;2021;0.0153337
1477;6;1;2;2015;0.0076678
1478;6;1;2;2016;0.0081744
1479;6;1;2;2017;0.0093641
1480;6;1;2;2018;0.010692
1481;6;1;2;2019;0.0115857
1482;6;1;2;2020;0.0127049
1483;6;1;2;2021;0.0153337
1484;6;1;3;2015;0.0076678
1485;6;1;3;2016;0.0081744
1486;6;1;3;2017;0.0093641
1487;6;1;3;2018;0.010692
1488;6;1;3;2019;0.0115857
1489;6;1;3;2020;0.0127049
1490;6;1;3;2021;0.0153337
1491;6;2;1;2015;0.0101573
1492;6;2;1;2016;0.0110755
1493;6;2;1;2017;0.0126486
1494;6;2;1;2018;0.0147091
1495;6;2;1;2019;0.0166113
1496;6;2;1;2020;0.0182159
1497;6;2;1;2021;0.0219851
1498;6;2;2;2015;0.0101573
1499;6;2;2;2016;0.0110755
1500;6;2;2;2017;0.0126486
1501;6;2;2;2018;0.0147091
1502;6;2;2;2019;0.0166113
1503;6;2;2;2020;0.0182159
1504;6;2;2;2021;0.0219851
1505;6;2;3;2015;0.0101573
1506;6;2;3;2016;0.0110755
1507;6;2;3;2017;0.0126486
1508;6;2;3;2018;0.0147091
1509;6;2;3;2019;0.0166113
1510;6;2;3;2020;0.0182159
1511;6;2;3;2021;0.0219851
1512;6;3;1;2015;0.0275708
1513;6;3;1;2016;0.0302657
1514;6;3;1;2017;0.0312276
1515;6;3;1;2018;0.0361417
1516;6;3;1;2019;0.0397547
1517;6;3;1;2020;0.043595
1518;6;3;1;2021;0.0526153
1519;6;3;2;2015;0.0275708
1520;6;3;2;2016;0.0302657
1521;6;3;2;2017;0.0312276
1522;6;3;2;2018;0.0361417
1523;6;3;2;2019;0.0397547
1524;6;3;2;2020;0.043595
1525;6;3;2;2021;0.0526153
1526;6;3;3;2015;0.0275708
1527;6;3;3;2016;0.0302657
1528;6;3;3;2017;0.0312276
1529;6;3;3;2018;0.0361417
1530;6;3;3;2019;0.0397547
1531;6;3;3;2020;0.043595
1532;6;3;3;2021;0.0526153
1533;6;4;1;2015;0.0301814
1534;6;4;1;2016;0.0322246
1535;6;4;1;2017;0.0351118
1536;6;4;1;2018;0.0401013
1537;6;4;1;2019;0.0468352
1538;6;4;1;2020;0.0513595
1539;6;4;1;2021;0.0619864
1540;6;4;2;2015;0.0301814
1541;6;4;2;2016;0.0322246
1542;6;4;2;2017;0.0351118
1543;6;4;2;2018;0.0401013
1544;6;4;2;2019;0.0468352
1545;6;4;2;2020;0.0513595
1546;6;4;2;2021;0.0619864
1547;6;4;3;2015;0.0301814
1548;6;4;3;2016;0.0322246
1549;6;4;3;2017;0.0351118
1550;6;4;3;2018;0.0401013
1551;6;4;3;2019;0.0468352
1552;6;4;3;2020;0.0513595
1553;6;4;3;2021;0.0619864
1554;6;5;1;2015;0.0609211
1555;6;5;1;2016;0.0589526
1556;6;5;1;2017;0.0640996
1557;6;5;1;2018;0.0700682
1558;6;5;1;2019;0.0767034
1559;6;5;1;2020;0.084113
1560;6;5;1;2021;0.1015171
1561;6;5;2;2015;0.0609211
1562;6;5;2;2016;0.0589526
1563;6;5;2;2017;0.0640996
1564;6;5;2;2018;0.0700682
1565;6;5;2;2019;0.0767034
1566;6;5;2;2020;0.084113
1567;6;5;2;2021;0.1015171
1568;6;5;3;2015;0.0609211
1569;6;5;3;2016;0.0589526
1570;6;5;3;2017;0.0640996
1571;6;5;3;2018;0.0700682
1572;6;5;3;2019;0.0767034
1573;6;5;3;2020;0.084113
1574;6;5;3;2021;0.1015171
1575;6;6;1;2015;0.0392036
1576;6;6;1;2016;0.0423192
1577;6;6;1;2017;0.0461705
1578;6;6;1;2018;0.0527147
1579;6;6;1;2019;0.0621674
1580;6;6;1;2020;0.0681727
1581;6;6;1;2021;0.0822786
1582;6;6;2;2015;0.0392036
1583;6;6;2;2016;0.0423192
1584;6;6;2;2017;0.0461705
1585;6;6;2;2018;0.0527147
1586;6;6;2;2019;0.0621674
1587;6;6;2;2020;0.0681727
1588;6;6;2;2021;0.0822786
1589;6;6;3;2015;0.0392036
1590;6;6;3;2016;0.0423192
1591;6;6;3;2017;0.0461705
1592;6;6;3;2018;0.0527147
1593;6;6;3;2019;0.0621674
1594;6;6;3;2020;0.0681727
1595;6;6;3;2021;0.0822786
1596;6;7;1;2015;0.129761
1597;6;7;1;2016;0.1249726
1598;6;7;1;2017;0.1344529
1599;6;7;1;2018;0.1511998
1600;6;7;1;2019;0.1651556
1601;6;7;1;2020;0.1811097
1602;6;7;1;2021;0.2185837
1603;6;7;2;2015;0.129761
1604;6;7;2;2016;0.1249726
1605;6;7;2;2017;0.1344529
1606;6;7;2;2018;0.1511998
1607;6;7;2;2019;0.1651556
1608;6;7;2;2020;0.1811097
1609;6;7;2;2021;0.2185837
1610;6;7;3;2015;0.129761
1611;6;7;3;2016;0.1249726
1612;6;7;3;2017;0.1344529
1613;6;7;3;2018;0.1511998
