region_id;iso_smaf;gr_age;choice;prob
2;3;2;3;.208733
2;3;3;0;1
2;3;3;1;.1127736
2;3;3;2;.0364165
2;3;3;3;.1217633
2;4;1;0;1
2;4;1;1;.2534911
2;4;1;2;.0917046
2;4;1;3;.2702808
2;4;2;0;1
2;4;2;1;.217271
2;4;2;2;.0762404
2;4;2;3;.2324085
2;4;3;0;1
2;4;3;1;.1273162
2;4;3;2;.041574
2;4;3;3;.1372858
2;5;1;0;1
2;5;1;1;.1946443
2;5;1;2;.0670427
2;5;1;3;.2086256
2;5;2;0;1
2;5;2;1;.1649743
2;5;2;2;.0554833
2;5;2;3;.1772936
2;5;3;0;1
2;5;3;1;.0940693
2;5;3;2;.0299491
2;5;3;3;.101739
2;6;1;0;1
2;6;1;1;.2534911
2;6;1;2;.0917046
2;6;1;3;.2702808
2;6;2;0;1
2;6;2;1;.217271
2;6;2;2;.0762404
2;6;2;3;.2324085
2;6;3;0;1
2;6;3;1;.1273162
2;6;3;2;.041574
2;6;3;3;.1372858
2;7;1;0;1
2;7;1;1;.1946443
2;7;1;2;.0670427
2;7;1;3;.2086256
2;7;2;0;1
2;7;2;1;.1649743
2;7;2;2;.0554833
2;7;2;3;.1772936
2;7;3;0;1
2;7;3;1;.0940693
2;7;3;2;.0299491
2;7;3;3;.101739
2;8;1;0;1
2;8;1;1;.1946443
2;8;1;2;.0670427
2;8;1;3;.2086256
2;8;2;0;1
2;8;2;1;.1649743
2;8;2;2;.0554833
2;8;2;3;.1772936
2;8;3;0;1
2;8;3;1;.0940693
2;8;3;2;.0299491
2;8;3;3;.101739
2;9;1;0;1
2;9;1;1;.2534911
2;9;1;2;.0917046
2;9;1;3;.2702808
2;9;2;0;1
2;9;2;1;.217271
2;9;2;2;.0762404
2;9;2;3;.2324085
2;9;3;0;1
2;9;3;1;.1273162
2;9;3;2;.041574
2;9;3;3;.1372858
2;10;1;0;1
2;10;1;1;.1946443
2;10;1;2;.0670427
2;10;1;3;.2086256
2;10;2;0;1
2;10;2;1;.1649743
2;10;2;2;.0554833
2;10;2;3;.1772936
2;10;3;0;1
2;10;3;1;.0940693
2;10;3;2;.0299491
2;10;3;3;.101739
2;11;1;0;1
2;11;1;1;.1500445
2;11;1;2;.0498704
2;11;1;3;.1614645
2;11;2;0;1
2;11;2;1;.1261083
2;11;2;2;.0411412
2;11;2;3;.135998
2;11;3;0;1
2;11;3;1;.0704975
2;11;3;2;.0220533
2;11;3;3;.0764073
2;12;1;0;1
2;12;1;1;.1500445
2;12;1;2;.0498704
2;12;1;3;.1614645
2;12;2;0;1
2;12;2;1;.1261083
2;12;2;2;.0411412
2;12;2;3;.135998
2;12;3;0;1
2;12;3;1;.0704975
2;12;3;2;.0220533
2;12;3;3;.0764073
2;13;1;0;1
2;13;1;1;.1500445
2;13;1;2;.0498704
2;13;1;3;.1614645
2;13;2;0;1
2;13;2;1;.1261083
2;13;2;2;.0411412
2;13;2;3;.135998
2;13;3;0;1
2;13;3;1;.0704975
2;13;3;2;.0220533
2;13;3;3;.0764073
2;14;1;0;1
2;14;1;1;.1500445
2;14;1;2;.0498704
2;14;1;3;.1614645
2;14;2;0;1
2;14;2;1;.1261083
2;14;2;2;.0411412
2;14;2;3;.135998
2;14;3;0;1
2;14;3;1;.0704975
2;14;3;2;.0220533
2;14;3;3;.0764073
3;1;1;0;1
3;1;1;1;.2068457
3;1;1;2;.0478994
3;1;1;3;.2041802
3;1;2;0;1
3;1;2;1;.1265456
3;1;2;2;.027189
3;1;2;3;.1247521
3;1;3;0;1
3;1;3;1;.0277972
3;1;3;2;.0054855
3;1;3;3;.0273594
3;2;1;0;1
3;2;1;1;.2068457
3;2;1;2;.0478994
3;2;1;3;.2041802
3;2;2;0;1
3;2;2;1;.1265456
3;2;2;2;.027189
3;2;2;3;.1247521
3;2;3;0;1
3;2;3;1;.0277972
3;2;3;2;.0054855
3;2;3;3;.0273594
3;3;1;0;1
3;3;1;1;.2068457
3;3;1;2;.0478994
3;3;1;3;.2041802
3;3;2;0;1
3;3;2;1;.1265456
3;3;2;2;.027189
3;3;2;3;.1247521
3;3;3;0;1
3;3;3;1;.0277972
3;3;3;2;.0054855
3;3;3;3;.0273594
3;4;1;0;1
3;4;1;1;.2461504
3;4;1;2;.0592577
3;4;1;3;.2431336
3;4;2;0;1
3;4;2;1;.1535456
3;4;2;2;.0338107
3;4;2;3;.1514357
3;4;3;0;1
3;4;3;1;.0345617
3;4;3;2;.0068587
3;4;3;3;.0340211
3;5;1;0;1
3;5;1;1;.2018274
3;5;1;2;.0465112
3;5;1;3;.1992103
3;5;2;0;1
3;5;2;1;.1231729
3;5;2;2;.0263844
3;5;2;3;.1214206
3;5;3;0;1
3;5;3;1;.0269751
3;5;3;2;.0053196
3;5;3;3;.0265499
3;6;1;0;1
3;6;1;1;.2461504
3;6;1;2;.0592577
3;6;1;3;.2431336
3;6;2;0;1
3;6;2;1;.1535456
3;6;2;2;.0338107
3;6;2;3;.1514357
3;6;3;0;1
3;6;3;1;.0345617
3;6;3;2;.0068587
3;6;3;3;.0340211
3;7;1;0;1
3;7;1;1;.2018274
3;7;1;2;.0465112
3;7;1;3;.1992103
3;7;2;0;1
3;7;2;1;.1231729
3;7;2;2;.0263844
3;7;2;3;.1214206
3;7;3;0;1
3;7;3;1;.0269751
3;7;3;2;.0053196
3;7;3;3;.0265499
3;8;1;0;1
3;8;1;1;.2018274
3;8;1;2;.0465112
3;8;1;3;.1992103
3;8;2;0;1
3;8;2;1;.1231729
3;8;2;2;.0263844
3;8;2;3;.1214206
3;8;3;0;1
3;8;3;1;.0269751
3;8;3;2;.0053196
3;8;3;3;.0265499
3;9;1;0;1
3;9;1;1;.2461504
3;9;1;2;.0592577
3;9;1;3;.2431336
3;9;2;0;1
3;9;2;1;.1535456
3;9;2;2;.0338107
3;9;2;3;.1514357
3;9;3;0;1
3;9;3;1;.0345617
3;9;3;2;.0068587
3;9;3;3;.0340211
3;10;1;0;1
3;10;1;1;.2018274
3;10;1;2;.0465112
3;10;1;3;.1992103
3;10;2;0;1
3;10;2;1;.1231729
3;10;2;2;.0263844
3;10;2;3;.1214206
3;10;3;0;1
3;10;3;1;.0269751
3;10;3;2;.0053196
3;10;3;3;.0265499
3;11;1;0;1
3;11;1;1;.2070497
3;11;1;2;.0479561
3;11;1;3;.2043822
3;11;2;0;1
3;11;2;1;.126683
3;11;2;2;.0272219
3;11;2;3;.1248879
3;11;3;0;1
3;11;3;1;.0278308
3;11;3;2;.0054923
3;11;3;3;.0273925
3;12;1;0;1
3;12;1;1;.2070497
3;12;1;2;.0479561
3;12;1;3;.2043822
3;12;2;0;1
3;12;2;1;.126683
3;12;2;2;.0272219
3;12;2;3;.1248879
3;12;3;0;1
3;12;3;1;.0278308
3;12;3;2;.0054923
3;12;3;3;.0273925
3;13;1;0;1
3;13;1;1;.2070497
3;13;1;2;.0479561
3;13;1;3;.2043822
3;13;2;0;1
3;13;2;1;.126683
3;13;2;2;.0272219
3;13;2;3;.1248879
3;13;3;0;1
3;13;3;1;.0278308
3;13;3;2;.0054923
3;13;3;3;.0273925
3;14;1;0;1
3;14;1;1;.2070497
3;14;1;2;.0479561
3;14;1;3;.2043822
3;14;2;0;1
3;14;2;1;.126683
3;14;2;2;.0272219
