region_id;iso_smaf;gr_age;inf1avq0;inf0avq1;inf1avq1;inf0avq0;AVD
10;7;1;0;0;0;1;1
10;5;1;0;1;0;0;0
10;13;1;0;0;0;1;1
10;12;1;0;0;0;1;1
10;5;1;0;0;0;1;1
10;7;1;0;0;1;0;0
10;3;1;0;0;1;0;0
10;8;1;1;0;0;0;0
10;7;1;0;1;0;0;0
10;11;1;1;0;0;0;0
10;1;1;0;0;0;1;1
10;4;1;0;0;1;0;0
10;6;1;0;1;0;0;0
10;12;1;0;0;1;0;0
10;2;1;0;0;1;0;0
10;9;1;0;0;1;0;0
10;4;1;0;1;0;0;0
10;5;1;0;0;1;0;0
10;11;1;0;0;1;0;0
10;10;1;0;1;0;0;0
10;14;1;0;0;0;1;1
10;7;1;1;0;0;0;0
10;1;1;0;0;1;0;0
10;12;1;1;0;0;0;0
10;8;1;0;0;1;0;0
10;2;1;1;0;0;0;0
10;13;1;0;0;1;0;0
10;13;1;0;1;0;0;0
10;10;1;1;0;0;0;0
10;6;1;0;0;1;0;0
10;3;1;0;0;0;1;1
10;8;1;0;0;0;1;1
10;9;1;0;0;0;1;1
10;1;1;0;1;0;0;0
10;14;1;0;0;1;0;0
10;4;1;1;0;0;0;0
10;13;1;1;0;0;0;0
10;2;1;0;1;0;0;0
10;6;1;1;0;0;0;0
10;10;1;0;0;1;0;0
10;8;1;0;1;0;0;0
10;12;1;0;1;0;0;0
10;11;1;0;1;0;0;0
10;5;1;1;0;0;0;0
10;10;1;0;0;0;1;1
10;14;1;1;0;0;0;0
10;2;1;0;0;0;1;1
10;9;1;0;1;0;0;0
10;6;1;0;0;0;1;1
10;9;1;1;0;0;0;0
10;5;2;0;1;0;0;0
10;3;2;1;0;0;0;0
10;13;2;0;1;0;0;0
10;12;2;0;0;0;1;1
10;1;2;0;0;0;1;1
10;6;2;0;0;1;0;0
10;6;2;1;0;0;0;0
10;10;2;0;1;0;0;0
10;7;2;1;0;0;0;0
10;11;2;0;0;0;1;1
10;4;2;0;0;1;0;0
10;2;2;0;0;1;0;0
10;5;2;0;0;0;1;1
10;7;2;0;1;0;0;0
10;9;2;0;0;0;1;1
10;11;2;0;1;0;0;0
10;14;2;0;0;1;0;0
10;14;2;0;0;0;1;1
10;4;2;0;1;0;0;0
10;12;2;0;1;0;0;0
10;2;2;0;0;0;1;1
10;1;2;0;0;1;0;0
10;14;2;0;1;0;0;0
10;9;2;1;0;0;0;0
10;4;2;1;0;0;0;0
10;11;2;0;0;1;0;0
10;13;2;0;0;0;1;1
10;3;2;0;0;0;1;1
10;10;2;0;0;0;1;1
10;7;2;0;0;0;1;1
10;11;2;1;0;0;0;0
10;5;2;1;0;0;0;0
10;13;2;1;0;0;0;0
10;7;2;0;0;1;0;0
10;8;2;0;0;1;0;0
10;8;2;0;0;0;1;1
10;9;2;0;1;0;0;0
10;8;2;0;1;0;0;0
10;2;2;1;0;0;0;0
10;6;2;0;1;0;0;0
10;8;2;1;0;0;0;0
10;1;2;1;0;0;0;0
10;9;2;0;0;1;0;0
10;10;2;0;0;1;0;0
10;1;2;0;1;0;0;0
10;5;2;0;0;1;0;0
10;14;2;1;0;0;0;0
10;3;2;0;1;0;0;0
10;2;2;0;1;0;0;0
10;6;2;0;0;0;1;1
10;13;2;0;0;1;0;0
10;12;2;0;0;1;0;0
10;10;2;1;0;0;0;0
10;3;2;0;0;1;0;0
10;12;2;1;0;0;0;0
10;4;2;0;0;0;1;1
10;6;3;1;0;0;0;0
10;4;3;0;0;0;1;1
10;7;3;0;0;0;1;1
10;8;3;0;0;1;0;0
10;6;3;0;1;0;0;0
10;4;3;0;1;0;0;0
10;9;3;0;1;0;0;0
10;10;3;1;0;0;0;0
10;2;3;0;1;0;0;0
10;14;3;0;0;0;1;1
10;1;3;0;0;1;0;0
10;8;3;1;0;0;0;0
10;14;3;0;0;1;0;0
10;10;3;0;1;0;0;0
10;6;3;0;0;1;0;0
10;5;3;0;0;0;1;1
10;9;3;0;0;0;1;1
10;5;3;1;0;0;0;0
10;1;3;0;1;0;0;0
10;6;3;0;0;0;1;1
10;8;3;0;0;0;1;1
10;13;3;1;0;0;0;0
10;14;3;0;1;0;0;0
10;5;3;0;1;0;0;0
10;11;3;0;0;0;1;1
10;9;3;1;0;0;0;0
10;11;3;1;0;0;0;0
10;3;3;0;0;0;1;1
10;1;3;0;0;0;1;1
10;9;3;0;0;1;0;0
10;3;3;1;0;0;0;0
10;1;3;1;0;0;0;0
10;3;3;0;1;0;0;0
10;12;3;0;1;0;0;0
10;14;3;1;0;0;0;0
10;12;3;1;0;0;0;0
10;12;3;0;0;0;1;1
10;3;3;0;0;1;0;0
10;13;3;0;0;0;1;1
10;12;3;0;0;1;0;0
10;7;3;0;0;1;0;0
10;7;3;1;0;0;0;0
10;5;3;0;0;1;0;0
10;10;3;0;0;0;1;1
10;4;3;0;0;1;0;0
10;2;3;0;0;0;1;1
10;4;3;1;0;0;0;0
10;2;3;1;0;0;0;0
10;8;3;0;1;0;0;0
10;2;3;0;0;1;0;0
10;7;3;0;1;0;0;0
10;11;3;0;1;0;0;0
10;13;3;0;0;1;0;0
10;13;3;0;1;0;0;0
10;10;3;0;0;1;0;0
10;11;3;0;0;1;0;0
11;10;1;0;0;1;0;.3054038
11;7;1;0;0;1;0;.3054038
11;6;1;1;0;0;0;.1014804
11;14;1;0;0;1;0;.2887797
11;4;1;0;1;0;0;.3500523
11;3;1;0;0;1;0;.305892
11;4;1;0;0;1;0;.3509734
11;2;1;0;0;0;1;1
11;12;1;1;0;0;0;.0781727
11;7;1;0;0;0;1;1
11;1;1;0;0;1;0;.305892
11;14;1;1;0;0;0;.0781727
11;12;1;0;0;0;1;1
11;6;1;0;0;0;1;1
11;11;1;0;0;0;1;1
11;5;1;0;0;1;0;.3054038
11;13;1;0;1;0;0;.2879495
11;10;1;0;1;0;0;.3045462
11;12;1;0;0;1;0;.2887797
11;7;1;0;1;0;0;.3045462
11;14;1;0;0;0;1;1
11;14;1;0;1;0;0;.2879495
11;5;1;1;0;0;0;.0841065
11;3;1;0;0;0;1;1
11;13;1;1;0;0;0;.0781727
11;13;1;0;0;0;1;1
11;9;1;0;0;0;1;1
11;12;1;0;1;0;0;.2879495
11;11;1;0;0;1;0;.2887797
11;1;1;0;1;0;0;.3050336
11;7;1;1;0;0;0;.0841065
11;2;1;0;0;1;0;.305892
11;5;1;0;1;0;0;.3045462
11;8;1;0;1;0;0;.3045462
11;3;1;0;1;0;0;.3050336
11;9;1;0;1;0;0;.3500523
11;3;1;1;0;0;0;.0842839
11;8;1;0;0;1;0;.3054038
11;2;1;0;1;0;0;.3050336
11;1;1;1;0;0;0;.0842839
11;4;1;1;0;0;0;.1014804
11;11;1;0;1;0;0;.2879495
11;6;1;0;0;1;0;.3509734
11;11;1;1;0;0;0;.0781727
11;10;1;0;0;0;1;1
11;6;1;0;1;0;0;.3500523
11;5;1;0;0;0;1;1
11;1;1;0;0;0;1;1
11;4;1;0;0;0;1;1
11;10;1;1;0;0;0;.0841065
11;9;1;0;0;1;0;.3509734
11;9;1;1;0;0;0;.1014804
11;8;1;0;0;0;1;1
11;8;1;1;0;0;0;.0841065
11;13;1;0;0;1;0;.2887797
11;2;1;1;0;0;0;.0842839
11;3;2;0;0;0;1;1
11;1;2;0;0;0;1;1
11;13;2;1;0;0;0;.0601404
11;8;2;0;1;0;0;.2483647
11;10;2;0;0;0;1;1
11;5;2;0;1;0;0;.2483647
11;6;2;0;0;0;1;1
11;9;2;0;0;0;1;1
11;4;2;1;0;0;0;.0785297
11;3;2;0;0;1;0;.2495513
11;11;2;0;0;1;0;.2345259
11;2;2;0;0;1;0;.2495513
11;4;2;0;0;1;0;.2897961
11;6;2;0;0;1;0;.2897961
11;13;2;0;1;0;0;.2338004
11;8;2;1;0;0;0;.0648017
11;9;2;0;1;0;0;.2889641
11;5;2;0;0;0;1;1
11;4;2;0;0;0;1;1
11;10;2;1;0;0;0;.0648017
11;6;2;1;0;0;0;.0785297
11;13;2;0;0;1;0;.2345259
11;9;2;0;0;1;0;.2897961
11;1;2;0;1;0;0;.2487944
11;10;2;0;1;0;0;.2483647
11;8;2;0;0;0;1;1
11;14;2;0;1;0;0;.2338004
11;7;2;0;0;0;1;1
11;2;2;0;0;0;1;1
11;6;2;0;1;0;0;.2889641
11;3;2;1;0;0;0;.0649412
11;9;2;1;0;0;0;.0785297
11;13;2;0;0;0;1;1
11;1;2;1;0;0;0;.0649412
11;7;2;1;0;0;0;.0648017
11;1;2;0;0;1;0;.2495513
11;5;2;1;0;0;0;.0648017
11;12;2;1;0;0;0;.0601404
11;12;2;0;0;1;0;.2345259
11;12;2;0;1;0;0;.2338004
11;4;2;0;1;0;0;.2889641
11;11;2;1;0;0;0;.0601404
11;7;2;0;1;0;0;.2483647
11;14;2;0;0;0;1;1
11;11;2;0;1;0;0;.2338004
11;10;2;0;0;1;0;.2491208
11;14;2;1;0;0;0;.0601404
11;7;2;0;0;1;0;.2491208
11;14;2;0;0;1;0;.2345259
11;8;2;0;0;1;0;.2491208
11;2;2;1;0;0;0;.0649412
11;11;2;0;0;0;1;1
11;12;2;0;0;0;1;1
11;2;2;0;1;0;0;.2487944
11;3;2;0;1;0;0;.2487944
11;5;2;0;0;1;0;.2491208
11;4;3;0;1;0;0;.1310774
11;14;3;1;0;0;0;.0232008
11;2;3;1;0;0;0;.0251317
11;6;3;0;0;1;0;.1315389
11;9;3;0;0;0;1;1
11;5;3;0;0;0;1;1
11;3;3;0;0;0;1;1
11;13;3;0;0;0;1;1
11;5;3;0;0;1;0;.1096469
11;11;3;0;0;1;0;.102112
11;2;3;0;1;0;0;.1094766
11;10;3;0;0;1;0;.1096469
11;1;3;1;0;0;0;.0251317
11;9;3;0;1;0;0;.1310774
11;4;3;0;0;0;1;1
11;6;3;1;0;0;0;.0306635
11;5;3;0;1;0;0;.1092526
11;9;3;0;0;1;0;.1315389
11;8;3;0;0;1;0;.1096469
11;3;3;1;0;0;0;.0251317
11;12;3;0;0;1;0;.102112
11;12;3;1;0;0;0;.0232008
11;13;3;1;0;0;0;.0232008
11;11;3;0;1;0;0;.1017417
11;7;3;0;1;0;0;.1092526
11;1;3;0;0;0;1;1
11;11;3;0;0;0;1;1
11;7;3;0;0;0;1;1
11;12;3;0;0;0;1;1
11;11;3;1;0;0;0;.0232008
11;7;3;1;0;0;0;.0250754
11;2;3;0;0;1;0;.1098717
11;4;3;1;0;0;0;.0306635
11;10;3;0;0;0;1;1
11;8;3;1;0;0;0;.0250754
11;5;3;1;0;0;0;.0250754
11;14;3;0;0;0;1;1
11;3;3;0;0;1;0;.1098717
11;8;3;0;0;0;1;1
11;14;3;0;1;0;0;.1017417
11;3;3;0;1;0;0;.1094766
11;12;3;0;1;0;0;.1017417
11;10;3;0;1;0;0;.1092526
11;14;3;0;0;1;0;.102112
11;6;3;0;0;0;1;1
11;8;3;0;1;0;0;.1092526
11;4;3;0;0;1;0;.1315389
11;9;3;1;0;0;0;.0306635
11;7;3;0;0;1;0;.1096469
11;13;3;0;1;0;0;.1017417
11;2;3;0;0;0;1;1
11;13;3;0;0;1;0;.102112
11;1;3;0;1;0;0;.1094766
11;10;3;1;0;0;0;.0250754
11;6;3;0;1;0;0;.1310774
11;1;3;0;0;1;0;.1098717
12;1;1;1;0;0;0;.0842839
12;14;1;0;0;0;1;1
12;11;1;0;0;0;1;1
12;2;1;0;0;0;1;1
12;4;1;0;0;1;0;.3509734
12;9;1;0;0;1;0;.3509734
12;1;1;0;0;0;1;1
12;12;1;0;0;1;0;.2887797
12;1;1;0;1;0;0;.3050336
12;10;1;1;0;0;0;.0841065
12;1;1;0;0;1;0;.305892
12;4;1;0;0;0;1;1
12;7;1;1;0;0;0;.0841065
12;5;1;0;1;0;0;.3045462
12;14;1;1;0;0;0;.0781727
12;9;1;0;1;0;0;.3500523
12;8;1;1;0;0;0;.0841065
12;11;1;0;0;1;0;.2887797
12;8;1;0;1;0;0;.3045462
12;5;1;0;0;1;0;.3054038
12;6;1;0;1;0;0;.3500523
12;3;1;1;0;0;0;.0842839
12;3;1;0;0;0;1;1
12;11;1;1;0;0;0;.0781727
12;7;1;0;0;1;0;.3054038
12;3;1;0;0;1;0;.305892
12;14;1;0;0;1;0;.2887797
12;4;1;0;1;0;0;.3500523
12;6;1;0;0;1;0;.3509734
12;12;1;0;1;0;0;.2879495
12;6;1;1;0;0;0;.1014804
12;12;1;1;0;0;0;.0781727
12;11;1;0;1;0;0;.2879495
12;12;1;0;0;0;1;1
12;7;1;0;1;0;0;.3045462
12;2;1;0;1;0;0;.3050336
12;5;1;0;0;0;1;1
12;10;1;0;0;0;1;1
12;14;1;0;1;0;0;.2879495
12;3;1;0;1;0;0;.3050336
12;4;1;1;0;0;0;.1014804
12;9;1;1;0;0;0;.1014804
12;13;1;0;1;0;0;.2879495
12;13;1;0;0;1;0;.2887797
12;10;1;0;1;0;0;.3045462
12;9;1;0;0;0;1;1
12;10;1;0;0;1;0;.3054038
12;8;1;0;0;0;1;1
12;5;1;1;0;0;0;.0841065
12;8;1;0;0;1;0;.3054038
12;13;1;0;0;0;1;1
12;2;1;0;0;1;0;.305892
12;6;1;0;0;0;1;1
12;2;1;1;0;0;0;.0842839
12;13;1;1;0;0;0;.0781727
12;7;1;0;0;0;1;1
12;9;2;0;1;0;0;.2889641
12;6;2;0;1;0;0;.2889641
12;5;2;0;1;0;0;.2483647
12;2;2;0;0;0;1;1
12;2;2;1;0;0;0;.0649412
12;4;2;0;1;0;0;.2889641
12;1;2;0;0;0;1;1
12;2;2;0;0;1;0;.2495513
12;6;2;0;0;0;1;1
12;3;2;0;0;1;0;.2495513
12;11;2;0;0;1;0;.2345259
12;1;2;0;1;0;0;.2487944
12;8;2;0;0;1;0;.2491208
12;12;2;0;0;1;0;.2345259
12;7;2;1;0;0;0;.0648017
12;13;2;1;0;0;0;.0601404
12;4;2;1;0;0;0;.0785297
12;13;2;0;0;0;1;1
12;9;2;1;0;0;0;.0785297
12;13;2;0;0;1;0;.2345259
12;14;2;0;1;0;0;.2338004
12;10;2;0;1;0;0;.2483647
12;5;2;1;0;0;0;.0648017
12;13;2;0;1;0;0;.2338004
12;4;2;0;0;1;0;.2897961
12;14;2;0;0;1;0;.2345259
12;1;2;1;0;0;0;.0649412
12;10;2;1;0;0;0;.0648017
12;11;2;1;0;0;0;.0601404
12;2;2;0;1;0;0;.2487944
12;6;2;0;0;1;0;.2897961
12;9;2;0;0;0;1;1
12;5;2;0;0;1;0;.2491208
12;10;2;0;0;0;1;1
12;4;2;0;0;0;1;1
12;7;2;0;0;1;0;.2491208
12;7;2;0;0;0;1;1
12;14;2;1;0;0;0;.0601404
12;14;2;0;0;0;1;1
12;3;2;0;1;0;0;.2487944
12;12;2;0;0;0;1;1
12;5;2;0;0;0;1;1
12;6;2;1;0;0;0;.0785297
12;7;2;0;1;0;0;.2483647
12;11;2;0;0;0;1;1
12;12;2;0;1;0;0;.2338004
12;3;2;1;0;0;0;.0649412
12;8;2;1;0;0;0;.0648017
12;3;2;0;0;0;1;1
12;9;2;0;0;1;0;.2897961
12;12;2;1;0;0;0;.0601404
12;1;2;0;0;1;0;.2495513
12;11;2;0;1;0;0;.2338004
12;10;2;0;0;1;0;.2491208
12;8;2;0;0;0;1;1
12;8;2;0;1;0;0;.2483647
12;14;3;0;1;0;0;.1017417
12;1;3;0;1;0;0;.1094766
12;13;3;0;1;0;0;.1017417
12;13;3;1;0;0;0;.0232008
12;6;3;0;0;0;1;1
12;12;3;0;0;1;0;.102112
12;4;3;0;0;0;1;1
12;11;3;0;0;1;0;.102112
12;3;3;1;0;0;0;.0251317
12;4;3;0;0;1;0;.1315389
12;10;3;1;0;0;0;.0250754
12;12;3;0;0;0;1;1
12;2;3;1;0;0;0;.0251317
12;10;3;0;1;0;0;.1092526
12;3;3;0;1;0;0;.1094766
12;13;3;0;0;0;1;1
12;6;3;0;0;1;0;.1315389
12;8;3;0;0;1;0;.1096469
12;7;3;0;0;0;1;1
12;11;3;0;0;0;1;1
12;1;3;0;0;0;1;1
12;9;3;1;0;0;0;.0306635
12;6;3;0;1;0;0;.1310774
12;3;3;0;0;1;0;.1098717
12;8;3;1;0;0;0;.0250754
12;1;3;1;0;0;0;.0251317
12;10;3;0;0;0;1;1
12;1;3;0;0;1;0;.1098717
12;13;3;0;0;1;0;.102112
12;5;3;0;0;1;0;.1096469
12;9;3;0;1;0;0;.1310774
12;6;3;1;0;0;0;.0306635
12;4;3;0;1;0;0;.1310774
12;10;3;0;0;1;0;.1096469
12;7;3;0;0;1;0;.1096469
12;3;3;0;0;0;1;1
12;9;3;0;0;0;1;1
12;14;3;0;0;0;1;1
12;2;3;0;1;0;0;.1094766
12;12;3;0;1;0;0;.1017417
12;14;3;1;0;0;0;.0232008
12;7;3;1;0;0;0;.0250754
12;2;3;0;0;1;0;.1098717
12;9;3;0;0;1;0;.1315389
12;8;3;0;1;0;0;.1092526
12;11;3;0;1;0;0;.1017417
12;5;3;0;0;0;1;1
12;11;3;1;0;0;0;.0232008
12;8;3;0;0;0;1;1
12;2;3;0;0;0;1;1
12;7;3;0;1;0;0;.1092526
12;5;3;0;1;0;0;.1092526
12;4;3;1;0;0;0;.0306635
12;14;3;0;0;1;0;.102112
12;12;3;1;0;0;0;.0232008
12;5;3;1;0;0;0;.0250754
13;10;1;0;1;0;0;.2603307
13;6;1;0;0;1;0;.3003015
13;10;1;0;0;0;1;1
13;4;1;0;1;0;0;.2470105
13;8;1;0;0;1;0;.3152921
13;6;1;0;0;0;1;1
13;14;1;1;0;0;0;.039703
13;4;1;0;0;0;1;1
13;9;1;0;0;1;0;.3003015
13;4;1;1;0;0;0;.062138
13;6;1;0;1;0;0;.2470105
13;9;1;0;0;0;1;1
13;13;1;0;0;1;0;.2112455
13;1;1;1;0;0;0;.0479331
13;9;1;0;1;0;0;.2470105
13;2;1;0;0;0;1;1
13;3;1;0;1;0;0;.1995346
13;9;1;1;0;0;0;.062138
13;8;1;1;0;0;0;.0663675
13;3;1;0;0;0;1;1
13;12;1;0;1;0;0;.1699203
13;14;1;0;0;0;1;1
13;7;1;0;0;1;0;.3152921
13;2;1;0;0;1;0;.2459282
13;11;1;0;0;1;0;.2112455
13;7;1;1;0;0;0;.0663675
13;1;1;0;0;1;0;.2459282
13;13;1;1;0;0;0;.039703
13;5;1;0;1;0;0;.2603307
13;1;1;0;0;0;1;1
13;5;1;0;0;0;1;1
13;2;1;0;1;0;0;.1995346
13;6;1;1;0;0;0;.062138
13;7;1;0;1;0;0;.2603307
13;12;1;0;0;0;1;1
13;13;1;0;1;0;0;.1699203
13;13;1;0;0;0;1;1
13;11;1;0;1;0;0;.1699203
13;11;1;0;0;0;1;1
13;11;1;1;0;0;0;.039703
13;7;1;0;0;0;1;1
13;12;1;0;0;1;0;.2112455
13;10;1;1;0;0;0;.0663675
13;8;1;0;1;0;0;.2603307
13;8;1;0;0;0;1;1
13;1;1;0;1;0;0;.1995346
13;10;1;0;0;1;0;.3152921
13;4;1;0;0;1;0;.3003015
13;2;1;1;0;0;0;.0479331
13;14;1;0;1;0;0;.1699203
13;5;1;0;0;1;0;.3152921
13;5;1;1;0;0;0;.0663675
13;14;1;0;0;1;0;.2112455
13;3;1;1;0;0;0;.0479331
13;12;1;1;0;0;0;.039703
13;3;1;0;0;1;0;.2459282
13;12;2;1;0;0;0;.02556
13;13;2;0;0;0;1;1
13;1;2;0;0;0;1;1
13;7;2;0;0;1;0;.2260918
13;12;2;0;0;1;0;.1452374
13;11;2;0;0;1;0;.1452374
13;1;2;0;1;0;0;.1365524
13;7;2;0;1;0;0;.1825344
13;5;2;1;0;0;0;.0431529
13;7;2;1;0;0;0;.0431529
13;6;2;0;0;0;1;1
13;11;2;0;0;0;1;1
13;12;2;0;1;0;0;.1149434
13;2;2;1;0;0;0;.0309528
13;3;2;0;1;0;0;.1365524
13;14;2;0;0;1;0;.1452374
13;7;2;0;0;0;1;1
13;1;2;1;0;0;0;.0309528
13;8;2;0;1;0;0;.1825344
13;4;2;0;0;0;1;1
13;2;2;0;0;0;1;1
13;11;2;0;1;0;0;.1149434
13;8;2;0;0;0;1;1
13;14;2;1;0;0;0;.02556
13;6;2;0;0;1;0;.2140166
13;4;2;1;0;0;0;.0403389
13;9;2;0;0;1;0;.2140166
13;4;2;0;1;0;0;.1722678
13;10;2;1;0;0;0;.0431529
13;13;2;1;0;0;0;.02556
13;14;2;0;0;0;1;1
13;1;2;0;0;1;0;.1714384
13;14;2;0;1;0;0;.1149434
13;9;2;1;0;0;0;.0403389
13;9;2;0;0;0;1;1
13;5;2;0;1;0;0;.1825344
13;3;2;0;0;0;1;1
13;5;2;0;0;0;1;1
13;3;2;1;0;0;0;.0309528
13;13;2;0;1;0;0;.1149434
13;2;2;0;0;1;0;.1714384
13;5;2;0;0;1;0;.2260918
13;2;2;0;1;0;0;.1365524
13;8;2;0;0;1;0;.2260918
13;6;2;1;0;0;0;.0403389
13;12;2;0;0;0;1;1
13;10;2;0;0;1;0;.2260918
13;13;2;0;0;1;0;.1452374
13;4;2;0;0;1;0;.2140166
13;9;2;0;1;0;0;.1722678
13;10;2;0;0;0;1;1
13;3;2;0;0;1;0;.1714384
13;6;2;0;1;0;0;.1722678
13;8;2;1;0;0;0;.0431529
13;10;2;0;1;0;0;.1825344
13;11;2;1;0;0;0;.02556
13;7;3;1;0;0;0;.0224367
13;9;3;0;1;0;0;.095772
13;13;3;0;1;0;0;.0619961
13;11;3;0;0;0;1;1
13;1;3;0;0;0;1;1
13;11;3;0;1;0;0;.0619961
13;12;3;0;0;0;1;1
13;10;3;1;0;0;0;.0224367
13;5;3;0;0;1;0;.1294327
13;1;3;1;0;0;0;.0159955
13;5;3;0;1;0;0;.1020417
13;11;3;0;0;1;0;.0795904
13;10;3;0;0;0;1;1
13;5;3;0;0;0;1;1
13;13;3;1;0;0;0;.0131732
13;12;3;0;0;1;0;.0795904
13;6;3;0;1;0;0;.095772
13;11;3;1;0;0;0;.0131732
13;3;3;1;0;0;0;.0159955
13;4;3;0;1;0;0;.095772
13;3;3;0;0;1;0;.0952685
13;9;3;0;0;0;1;1
13;13;3;0;0;0;1;1
13;12;3;0;1;0;0;.0619961
13;2;3;1;0;0;0;.0159955
13;14;3;0;0;0;1;1
13;8;3;0;0;0;1;1
13;7;3;0;0;0;1;1
13;4;3;0;0;1;0;.1217081
13;6;3;1;0;0;0;.020944
13;3;3;0;1;0;0;.0744888
13;5;3;1;0;0;0;.0224367
13;4;3;0;0;0;1;1
13;2;3;0;1;0;0;.0744888
13;9;3;0;0;1;0;.1217081
13;12;3;1;0;0;0;.0131732
13;10;3;0;1;0;0;.1020417
13;14;3;0;0;1;0;.0795904
13;4;3;1;0;0;0;.020944
13;1;3;0;0;1;0;.0952685
13;6;3;0;0;1;0;.1217081
13;8;3;0;1;0;0;.1020417
13;10;3;0;0;1;0;.1294327
13;7;3;0;0;1;0;.1294327
13;6;3;0;0;0;1;1
13;9;3;1;0;0;0;.020944
13;2;3;0;0;1;0;.0952685
13;13;3;0;0;1;0;.0795904
13;8;3;1;0;0;0;.0224367
13;14;3;0;1;0;0;.0619961
13;8;3;0;0;1;0;.1294327
13;1;3;0;1;0;0;.0744888
13;7;3;0;1;0;0;.1020417
13;2;3;0;0;0;1;1
13;3;3;0;0;0;1;1
13;14;3;1;0;0;0;.0131732
14;1;1;0;1;0;0;.1995346
14;6;1;0;0;1;0;.3003015
14;9;1;1;0;0;0;.062138
14;4;1;0;1;0;0;.2470105
14;7;1;0;0;1;0;.3152921
14;14;1;0;0;0;1;1
14;10;1;1;0;0;0;.0663675
14;6;1;1;0;0;0;.062138
14;10;1;0;0;0;1;1
14;11;1;0;0;0;1;1
14;10;1;0;1;0;0;.2603307
14;14;1;1;0;0;0;.039703
14;7;1;0;1;0;0;.2603307
14;3;1;0;1;0;0;.1995346
14;2;1;0;1;0;0;.1995346
14;1;1;0;0;1;0;.2459282
14;6;1;0;0;0;1;1
14;11;1;0;1;0;0;.1699203
14;9;1;0;0;0;1;1
14;2;1;1;0;0;0;.0479331
14;4;1;0;0;1;0;.3003015
14;5;1;0;0;0;1;1
14;12;1;0;1;0;0;.1699203
14;12;1;0;0;0;1;1
14;10;1;0;0;1;0;.3152921
14;8;1;0;0;1;0;.3152921
14;13;1;0;1;0;0;.1699203
14;11;1;1;0;0;0;.039703
14;2;1;0;0;0;1;1
14;14;1;0;1;0;0;.1699203
14;6;1;0;1;0;0;.2470105
14;3;1;0;0;0;1;1
14;7;1;0;0;0;1;1
14;12;1;1;0;0;0;.039703
14;5;1;0;0;1;0;.3152921
14;4;1;1;0;0;0;.062138
14;7;1;1;0;0;0;.0663675
14;5;1;1;0;0;0;.0663675
14;3;1;0;0;1;0;.2459282
14;5;1;0;1;0;0;.2603307
14;11;1;0;0;1;0;.2112455
14;9;1;0;1;0;0;.2470105
14;13;1;1;0;0;0;.039703
14;8;1;0;0;0;1;1
14;8;1;0;1;0;0;.2603307
14;3;1;1;0;0;0;.0479331
14;1;1;0;0;0;1;1
14;9;1;0;0;1;0;.3003015
14;8;1;1;0;0;0;.0663675
14;13;1;0;0;0;1;1
14;13;1;0;0;1;0;.2112455
14;1;1;1;0;0;0;.0479331
14;2;1;0;0;1;0;.2459282
14;4;1;0;0;0;1;1
14;12;1;0;0;1;0;.2112455
14;14;1;0;0;1;0;.2112455
14;7;2;0;0;0;1;1
14;8;2;1;0;0;0;.0431529
14;13;2;0;0;0;1;1
14;13;2;1;0;0;0;.02556
14;1;2;0;0;1;0;.1714384
14;5;2;0;0;1;0;.2260918
14;6;2;1;0;0;0;.0403389
14;6;2;0;0;1;0;.2140166
14;11;2;1;0;0;0;.02556
14;14;2;1;0;0;0;.02556
14;8;2;0;0;1;0;.2260918
14;10;2;1;0;0;0;.0431529
14;12;2;1;0;0;0;.02556
14;5;2;1;0;0;0;.0431529
14;4;2;0;0;1;0;.2140166
14;5;2;0;1;0;0;.1825344
14;14;2;0;0;1;0;.1452374
14;13;2;0;0;1;0;.1452374
14;14;2;0;0;0;1;1
14;7;2;1;0;0;0;.0431529
14;7;2;0;0;1;0;.2260918
14;10;2;0;0;1;0;.2260918
14;12;2;0;0;0;1;1
14;9;2;0;0;1;0;.2140166
14;1;2;0;0;0;1;1
14;4;2;0;0;0;1;1
14;6;2;0;1;0;0;.1722678
14;2;2;1;0;0;0;.0309528
14;13;2;0;1;0;0;.1149434
14;14;2;0;1;0;0;.1149434
14;10;2;0;1;0;0;.1825344
14;11;2;0;1;0;0;.1149434
14;9;2;0;0;0;1;1
14;3;2;0;1;0;0;.1365524
14;5;2;0;0;0;1;1
14;2;2;0;0;0;1;1
14;7;2;0;1;0;0;.1825344
14;4;2;1;0;0;0;.0403389
14;3;2;0;0;1;0;.1714384
14;3;2;1;0;0;0;.0309528
14;9;2;0;1;0;0;.1722678
14;6;2;0;0;0;1;1
14;2;2;0;0;1;0;.1714384
14;11;2;0;0;1;0;.1452374
14;12;2;0;1;0;0;.1149434
14;4;2;0;1;0;0;.1722678
14;12;2;0;0;1;0;.1452374
14;10;2;0;0;0;1;1
14;9;2;1;0;0;0;.0403389
14;2;2;0;1;0;0;.1365524
14;8;2;0;0;0;1;1
14;3;2;0;0;0;1;1
14;1;2;0;1;0;0;.1365524
14;11;2;0;0;0;1;1
14;1;2;1;0;0;0;.0309528
14;8;2;0;1;0;0;.1825344
14;14;3;1;0;0;0;.0131732
14;5;3;0;0;1;0;.1294327
14;2;3;0;0;0;1;1
14;10;3;0;1;0;0;.1020417
14;13;3;0;0;0;1;1
14;14;3;0;0;1;0;.0795904
14;11;3;0;0;1;0;.0795904
14;4;3;1;0;0;0;.020944
