region_id;iso_smaf;gr_age;choice;prob
7;14;3;2;.6493
7;14;3;3;.3095
8;1;1;0;.6431
8;1;1;1;.0374
8;1;1;2;.2556
8;1;1;3;.0639
8;1;2;0;.485
8;1;2;1;.0533
8;1;2;2;.3454
8;1;2;3;.1163
8;1;3;0;.1898
8;1;3;1;.0567
8;1;3;2;.5261
8;1;3;3;.2274
8;2;1;0;.6529
8;2;1;1;.0396
8;2;1;2;.2451
8;2;1;3;.0624
8;2;2;0;.4956
8;2;2;1;.0568
8;2;2;2;.3333
8;2;2;3;.1143
8;2;3;0;.1968
8;2;3;1;.0613
8;2;3;2;.5152
8;2;3;3;.2267
8;3;1;0;.4343
8;3;1;1;.0611
8;3;1;2;.3257
8;3;1;3;.1789
8;3;2;0;.2775
8;3;2;1;.0737
8;3;2;2;.3729
8;3;2;3;.2759
8;3;3;0;.0839
8;3;3;1;.0605
8;3;3;2;.4388
8;3;3;3;.4168
8;4;1;0;.3842
8;4;1;1;.0746
8;4;1;2;.3552
8;4;1;3;.186
8;4;2;0;.2386
8;4;2;1;.0874
8;4;2;2;.3953
8;4;2;3;.2787
8;4;3;0;.07
8;4;3;1;.0698
8;4;3;2;.4515
8;4;3;3;.4087
8;5;1;0;.4428
8;5;1;1;.087
8;5;1;2;.2789
8;5;1;3;.1913
8;5;2;0;.2823
8;5;2;1;.1047
8;5;2;2;.3186
8;5;2;3;.2944
8;5;3;0;.0861
8;5;3;1;.0868
8;5;3;2;.3783
8;5;3;3;.4488
8;6;1;0;.13
8;6;1;1;.0737
8;6;1;2;.4689
8;6;1;3;.3274
8;6;2;0;.0684
8;6;2;1;.0732
8;6;2;2;.4424
8;6;2;3;.416
8;6;3;0;.0168
8;6;3;1;.0489
8;6;3;2;.4233
8;6;3;3;.511
8;7;1;0;.2082
8;7;1;1;.1566
8;7;1;2;.3635
8;7;1;3;.2717
8;7;2;0;.115
8;7;2;1;.1632
8;7;2;2;.3597
8;7;2;3;.3621
8;7;3;0;.0305
8;7;3;1;.1178
8;7;3;2;.3716
8;7;3;3;.4801
8;8;1;0;.0971
8;8;1;1;.0885
8;8;1;2;.4739
8;8;1;3;.3405
8;8;2;0;.0502
8;8;2;1;.0862
8;8;2;2;.4389
8;8;2;3;.4247
8;8;3;0;.0122
8;8;3;1;.057
8;8;3;2;.4151
8;8;3;3;.5157
8;9;1;0;.126
8;9;1;1;.0772
8;9;1;2;.3511
8;9;1;3;.4457
8;9;2;0;.0637
8;9;2;1;.0737
8;9;2;2;.3183
8;9;2;3;.5443
8;9;3;0;.0151
8;9;3;1;.0475
8;9;3;2;.2934
8;9;3;3;.644
8;10;1;0;.1113
8;10;1;1;.1128
8;10;1;2;.4595
8;10;1;3;.3164
8;10;2;0;.0582
8;10;2;1;.1114
8;10;2;2;.4308
8;10;2;3;.3996
8;10;3;0;.0144
8;10;3;1;.0752
8;10;3;2;.4156
8;10;3;3;.4948
8;11;1;0;0
8;11;1;1;.1618
8;11;1;2;.3795
8;11;1;3;.4587
8;11;2;0;0
8;11;2;1;.1459
8;11;2;2;.325
8;11;2;3;.5291
8;11;3;0;0
8;11;3;1;.0922
8;11;3;2;.2938
8;11;3;3;.614
8;12;1;0;.1498
8;12;1;1;.0972
8;12;1;2;.4156
8;12;1;3;.3374
8;12;2;0;.0791
8;12;2;1;.0969
8;12;2;2;.3936
8;12;2;3;.4304
8;12;3;0;.0197
8;12;3;1;.0655
8;12;3;2;.3806
8;12;3;3;.5342
8;13;1;0;.1085
8;13;1;1;.1438
8;13;1;2;.3758
8;13;1;3;.3719
8;13;2;0;.0556
8;13;2;1;.1391
8;13;2;2;.3452
8;13;2;3;.4601
8;13;3;0;.0136
8;13;3;1;.0928
8;13;3;2;.3297
8;13;3;3;.5639
8;14;1;0;.0078
8;14;1;1;.1296
8;14;1;2;.6504
8;14;1;3;.2122
8;14;2;0;.004
8;14;2;1;.1267
8;14;2;2;.6039
8;14;2;3;.2654
8;14;3;0;.001
8;14;3;1;.0856
8;14;3;2;.584
8;14;3;3;.3294
9;1;1;0;.2255
9;1;1;1;.1089
9;1;1;2;.512
9;1;1;3;.1536
9;1;2;0;.1595
9;1;2;1;.068
9;1;2;2;.5757
9;1;2;3;.1968
9;1;3;0;.0728
9;1;3;1;.0507
9;1;3;2;.6376
9;1;3;3;.2389
9;2;1;0;.3222
9;2;1;1;.0864
9;2;1;2;.4674
9;2;1;3;.124
9;2;2;0;.2358
9;2;2;1;.0558
9;2;2;2;.5439
9;2;2;3;.1645
9;2;3;0;.1132
9;2;3;1;.0438
9;2;3;2;.6332
9;2;3;3;.2098
9;3;1;0;.0828
9;3;1;1;.2567
9;3;1;2;.4116
9;3;1;3;.2489
9;3;2;0;.0585
9;3;2;1;.1602
9;3;2;2;.4624
9;3;2;3;.3189
9;3;3;0;.0256
9;3;3;1;.1142
9;3;3;2;.49
9;3;3;3;.3702
9;4;1;0;.2746
9;4;1;1;.0857
9;4;1;2;.3706
9;4;1;3;.2691
9;4;2;0;.1923
9;4;2;1;.0531
9;4;2;2;.4128
9;4;2;3;.3418
9;4;3;0;.0879
9;4;3;1;.0396
9;4;3;2;.4575
9;4;3;3;.415
9;5;1;0;.1459
9;5;1;1;.1923
9;5;1;2;.3818
9;5;1;3;.28
9;5;2;0;.1019
9;5;2;1;.1189
9;5;2;2;.4244
9;5;2;3;.3548
9;5;3;0;.0449
9;5;3;1;.0855
9;5;3;2;.4538
9;5;3;3;.4158
9;6;1;0;.151
9;6;1;1;.1033
9;6;1;2;.3699
9;6;1;3;.3758
9;6;2;0;.0999
9;6;2;1;.0603
9;6;2;2;.3891
9;6;2;3;.4507
9;6;3;0;.0427
9;6;3;1;.0421
9;6;3;2;.4033
9;6;3;3;.5119
9;7;1;0;.1364
9;7;1;1;.1669
9;7;1;2;.364
9;7;1;3;.3327
9;7;2;0;.0931
9;7;2;1;.1006
9;7;2;2;.3948
9;7;2;3;.4115
9;7;3;0;.0403
9;7;3;1;.0711
9;7;3;2;.4148
9;7;3;3;.4738
9;8;1;0;.1908
9;8;1;1;.1594
9;8;1;2;.3247
9;8;1;3;.3251
9;8;2;0;.1328
9;8;2;1;.0979
9;8;2;2;.3592
9;8;2;3;.4101
9;8;3;0;.0589
9;8;3;1;.0709
9;8;3;2;.3866
9;8;3;3;.4836
9;9;1;0;.0715
9;9;1;1;.1045
9;9;1;2;.4033
9;9;1;3;.4207
9;9;2;0;.0456
9;9;2;1;.0589
9;9;2;2;.409
9;9;2;3;.4865
9;9;3;0;.0188
9;9;3;1;.0396
9;9;3;2;.4088
9;9;3;3;.5328
9;10;1;0;.0835
9;10;1;1;.0774
9;10;1;2;.3844
9;10;1;3;.4547
9;10;2;0;.0526
9;10;2;1;.0431
9;10;2;2;.385
9;10;2;3;.5193
9;10;3;0;.0216
9;10;3;1;.0288
9;10;3;2;.3832
9;10;3;3;.5664
9;11;1;0;.0149
9;11;1;1;.1623
9;11;1;2;.488
9;11;1;3;.3348
9;11;2;0;.0097
9;11;2;1;.093
9;11;2;2;.5034
9;11;2;3;.3939
9;11;3;0;.004
9;11;3;1;.0625
9;11;3;2;.5026
9;11;3;3;.4309
9;12;1;0;.0106
9;12;1;1;.1116
9;12;1;2;.3945
9;12;1;3;.4833
9;12;2;0;.0066
9;12;2;1;.0612
9;12;2;2;.3889
9;12;2;3;.5433
9;12;3;0;.0026
9;12;3;1;.04
9;12;3;2;.3783
9;12;3;3;.5791
9;13;1;0;.033
9;13;1;1;.0263
9;13;1;2;.4327
9;13;1;3;.508
9;13;2;0;.0198
9;13;2;1;.014
9;13;2;2;.4132
9;13;2;3;.553
9;13;3;0;.0079
9;13;3;1;.0091
9;13;3;2;.3985
9;13;3;3;.5845
9;14;1;0;.0217
9;14;1;1;.1489
9;14;1;2;.4521
9;14;1;3;.3773
9;14;2;0;.0139
9;14;2;1;.0846
9;14;2;2;.462
9;14;2;3;.4395
9;14;3;0;.0057
9;14;3;1;.0565
9;14;3;2;.4591
9;14;3;3;.4787
10;1;1;0;.2255
10;1;1;1;.1089
10;1;1;2;.512
10;1;1;3;.1536
10;1;2;0;.1595
10;1;2;1;.068
10;1;2;2;.5757
10;1;2;3;.1968
10;1;3;0;.0728
10;1;3;1;.0507
10;1;3;2;.6376
10;1;3;3;.2389
10;2;1;0;.3222
10;2;1;1;.0864
10;2;1;2;.4674
10;2;1;3;.124
10;2;2;0;.2358
10;2;2;1;.0558
10;2;2;2;.5439
10;2;2;3;.1645
10;2;3;0;.1132
10;2;3;1;.0438
10;2;3;2;.6332
10;2;3;3;.2098
10;3;1;0;.0828
10;3;1;1;.2567
10;3;1;2;.4116
10;3;1;3;.2489
10;3;2;0;.0585
10;3;2;1;.1602
10;3;2;2;.4624
10;3;2;3;.3189
10;3;3;0;.0256
10;3;3;1;.1142
10;3;3;2;.49
10;3;3;3;.3702
10;4;1;0;.2746
10;4;1;1;.0857
10;4;1;2;.3706
10;4;1;3;.2691
10;4;2;0;.1923
10;4;2;1;.0531
10;4;2;2;.4128
10;4;2;3;.3418
10;4;3;0;.0879
10;4;3;1;.0396
10;4;3;2;.4575
10;4;3;3;.415
10;5;1;0;.1459
10;5;1;1;.1923
10;5;1;2;.3818
10;5;1;3;.28
10;5;2;0;.1019
10;5;2;1;.1189
10;5;2;2;.4244
10;5;2;3;.3548
10;5;3;0;.0449
10;5;3;1;.0855
10;5;3;2;.4538
10;5;3;3;.4158
10;6;1;0;.151
10;6;1;1;.1033
10;6;1;2;.3699
10;6;1;3;.3758
10;6;2;0;.0999
10;6;2;1;.0603
10;6;2;2;.3891
10;6;2;3;.4507
10;6;3;0;.0427
10;6;3;1;.0421
10;6;3;2;.4033
10;6;3;3;.5119
10;7;1;0;.1364
10;7;1;1;.1669
10;7;1;2;.364
10;7;1;3;.3327
10;7;2;0;.0931
10;7;2;1;.1006
10;7;2;2;.3948
10;7;2;3;.4115
10;7;3;0;.0403
10;7;3;1;.0711
10;7;3;2;.4148
10;7;3;3;.4738
10;8;1;0;.1908
10;8;1;1;.1594
10;8;1;2;.3247
10;8;1;3;.3251
10;8;2;0;.1328
10;8;2;1;.0979
10;8;2;2;.3592
10;8;2;3;.4101
10;8;3;0;.0589
10;8;3;1;.0709
10;8;3;2;.3866
10;8;3;3;.4836
10;9;1;0;.0715
10;9;1;1;.1045
10;9;1;2;.4033
10;9;1;3;.4207
10;9;2;0;.0456
10;9;2;1;.0589
10;9;2;2;.409
10;9;2;3;.4865
10;9;3;0;.0188
10;9;3;1;.0396
10;9;3;2;.4088
10;9;3;3;.5328
10;10;1;0;.0835
10;10;1;1;.0774
10;10;1;2;.3844
10;10;1;3;.4547
10;10;2;0;.0526
10;10;2;1;.0431
10;10;2;2;.385
10;10;2;3;.5193
10;10;3;0;.0216
10;10;3;1;.0288
10;10;3;2;.3832
10;10;3;3;.5664
10;11;1;0;.0149
10;11;1;1;.1623
10;11;1;2;.488
10;11;1;3;.3348
10;11;2;0;.0097
10;11;2;1;.093
10;11;2;2;.5034
10;11;2;3;.3939
10;11;3;0;.004
10;11;3;1;.0625
10;11;3;2;.5026
10;11;3;3;.4309
10;12;1;0;.0106
10;12;1;1;.1116
10;12;1;2;.3945
10;12;1;3;.4833
10;12;2;0;.0066
10;12;2;1;.0612
10;12;2;2;.3889
10;12;2;3;.5433
10;12;3;0;.0026
10;12;3;1;.04
10;12;3;2;.3783
10;12;3;3;.5791
10;13;1;0;.033
10;13;1;1;.0263
10;13;1;2;.4327
10;13;1;3;.508
10;13;2;0;.0198
10;13;2;1;.014
10;13;2;2;.4132
10;13;2;3;.553
10;13;3;0;.0079
10;13;3;1;.0091
10;13;3;2;.3985
10;13;3;3;.5845
10;14;1;0;.0217
10;14;1;1;.1489
10;14;1;2;.4521
10;14;1;3;.3773
10;14;2;0;.0139
10;14;2;1;.0846
10;14;2;2;.462
10;14;2;3;.4395
10;14;3;0;.0057
10;14;3;1;.0565
10;14;3;2;.4591
10;14;3;3;.4787
11;1;1;0;.0549
11;1;1;1;.1298
11;1;1;2;.6746
11;1;1;3;.1407
11;1;2;0;.0115
11;1;2;1;.0901
11;1;2;2;.7521
11;1;2;3;.1463
11;1;3;0;.0029
11;1;3;1;.0597
11;1;3;2;.7004
11;1;3;3;.237
11;2;1;0;.1741
11;2;1;1;.1435
11;2;1;2;.543
11;2;1;3;.1394
11;2;2;0;.0413
11;2;2;1;.1123
11;2;2;2;.6829
11;2;2;3;.1635
11;2;3;0;.0104
11;2;3;1;.0754
11;2;3;2;.6453
11;2;3;3;.2689
11;3;1;0;.1577
11;3;1;1;.2106
11;3;1;2;.4143
11;3;1;3;.2174
11;3;2;0;.0383
11;3;2;1;.1683
11;3;2;2;.5327
11;3;2;3;.2607
11;3;3;0;.0092
11;3;3;1;.1074
11;3;3;2;.4771
11;3;3;3;.4063
11;4;1;0;.0652
11;4;1;1;.1617
11;4;1;2;.4797
11;4;1;3;.2934
11;4;2;0;.0142
11;4;2;1;.1161
11;4;2;2;.5538
11;4;2;3;.3159
11;4;3;0;.0032
11;4;3;1;.0695
11;4;3;2;.4654
11;4;3;3;.4619
11;5;1;0;.0947
11;5;1;1;.2542
11;5;1;2;.413
11;5;1;3;.2381
11;5;2;0;.022
11;5;2;1;.195
11;5;2;2;.5092
11;5;2;3;.2738
11;5;3;0;.0052
11;5;3;1;.1227
11;5;3;2;.4506
11;5;3;3;.4215
11;6;1;0;.0126
11;6;1;1;.139
11;6;1;2;.4321
11;6;1;3;.4163
11;6;2;0;.0026
11;6;2;1;.0951
11;6;2;2;.4752
11;6;2;3;.4271
11;6;3;0;.0005
11;6;3;1;.0527
11;6;3;2;.3693
11;6;3;3;.5775
11;7;1;0;.028
11;7;1;1;.2887
11;7;1;2;.3595
11;7;1;3;.3238
11;7;2;0;.0062
11;7;2;1;.2122
11;7;2;2;.4248
11;7;2;3;.3568
11;7;3;0;.0014
11;7;3;1;.126
11;7;3;2;.3545
11;7;3;3;.5181
11;8;1;0;0
11;8;1;1;.175
11;8;1;2;.414
11;8;1;3;.411
11;8;2;0;0
11;8;2;1;.1201
11;8;2;2;.4569
11;8;2;3;.423
11;8;3;0;0
11;8;3;1;.0669
11;8;3;2;.3574
11;8;3;3;.5757
11;9;1;0;0
11;9;1;1;.1188
11;9;1;2;.4133
11;9;1;3;.4679
11;9;2;0;0
11;9;2;1;.08
11;9;2;2;.4475
11;9;2;3;.4725
11;9;3;0;0
11;9;3;1;.0429
11;9;3;2;.3373
11;9;3;3;.6198
11;10;1;0;.0827
11;10;1;1;.1397
11;10;1;2;.3734
11;10;1;3;.4042
11;10;2;0;.0183
11;10;2;1;.1019
11;10;2;2;.4378
11;10;2;3;.442
11;10;3;0;.0038
11;10;3;1;.0565
11;10;3;2;.3409
11;10;3;3;.5988
11;11;1;0;0
11;11;1;1;.1803
11;11;1;2;.3752
11;11;1;3;.4445
11;11;2;0;0
11;11;2;1;.1243
11;11;2;2;.416
11;11;2;3;.4597
11;11;3;0;0
11;11;3;1;.0678
11;11;3;2;.319
11;11;3;3;.6132
11;12;1;0;.0017
11;12;1;1;.2121
11;12;1;2;.3229
11;12;1;3;.4633
11;12;2;0;.0004
11;12;2;1;.1487
11;12;2;2;.3639
11;12;2;3;.487
11;12;3;0;.0001
11;12;3;1;.0803
11;12;3;2;.2763
11;12;3;3;.6433
11;13;1;0;.097
11;13;1;1;.1215
11;13;1;2;.4495
11;13;1;3;.332
11;13;2;0;.0215
11;13;2;1;.0885
11;13;2;2;.527
11;13;2;3;.363
11;13;3;0;.0047
11;13;3;1;.0513
11;13;3;2;.4294
11;13;3;3;.5146
11;14;1;0;0
11;14;1;1;.0754
11;14;1;2;.5308
11;14;1;3;.3938
11;14;2;0;0
11;14;2;1;.0496
11;14;2;2;.5617
11;14;2;3;.3887
11;14;3;0;0
11;14;3;1;.0277
11;14;3;2;.4411
11;14;3;3;.5312
12;1;1;0;.2884
12;1;1;1;.1007
12;1;1;2;.5106
12;1;1;3;.1003
12;1;2;0;.0887
12;1;2;1;.0738
12;1;2;2;.6851
12;1;2;3;.1524
12;1;3;0;.0332
12;1;3;1;.0522
12;1;3;2;.7343
12;1;3;3;.1803
12;2;1;0;.2621
12;2;1;1;.1447
12;2;1;2;.4868
12;2;1;3;.1064
12;2;2;0;.0805
12;2;2;1;.106
12;2;2;2;.6522
12;2;2;3;.1613
12;2;3;0;.0303
12;2;3;1;.0752
12;2;3;2;.7026
12;2;3;3;.1919
12;3;1;0;.0462
12;3;1;1;.1793
12;3;1;2;.6106
12;3;1;3;.1639
12;3;2;0;.0117
12;3;2;1;.1083
12;3;2;2;.675
12;3;2;3;.205
12;3;3;0;.0042
12;3;3;1;.0731
12;3;3;2;.691
12;3;3;3;.2317
12;4;1;0;.1341
12;4;1;1;.1653
12;4;1;2;.4321
12;4;1;3;.2685
12;4;2;0;.0359
12;4;2;1;.1053
12;4;2;2;.5042
12;4;2;3;.3546
12;4;3;0;.0128
12;4;3;1;.0711
12;4;3;2;.5157
12;4;3;3;.4004
12;5;1;0;.202
12;5;1;1;.2418
12;5;1;2;.379
12;5;1;3;.1772
12;5;2;0;.0611
12;5;2;1;.1742
12;5;2;2;.5
12;5;2;3;.2647
12;5;3;0;.023
12;5;3;1;.1237
12;5;3;2;.5386
12;5;3;3;.3147
12;6;1;0;.0397
12;6;1;1;.1617
12;6;1;2;.502
12;6;1;3;.2966
12;6;2;0;.0097
12;6;2;1;.0945
12;6;2;2;.5368
12;6;2;3;.359
12;6;3;0;.0034
12;6;3;1;.0623
12;6;3;2;.5375
12;6;3;3;.3968
12;7;1;0;.1923
12;7;1;1;.292
12;7;1;2;.319
12;7;1;3;.1967
12;7;2;0;.0592
12;7;2;1;.214
12;7;2;2;.428
12;7;2;3;.2988
12;7;3;0;.0225
12;7;3;1;.1533
12;7;3;2;.4655
12;7;3;3;.3587
12;8;1;0;.0423
12;8;1;1;.2183
12;8;1;2;.4455
12;8;1;3;.2939
12;8;2;0;.0107
12;8;2;1;.1314
12;8;2;2;.4911
12;8;2;3;.3668
12;8;3;0;.0038
12;8;3;1;.0878
12;8;3;2;.4979
12;8;3;3;.4105
12;9;1;0;.0251
12;9;1;1;.185
12;9;1;2;.4657
12;9;1;3;.3242
12;9;2;0;.0061
12;9;2;1;.1076
12;9;2;2;.4957
12;9;2;3;.3906
12;9;3;0;.0021
12;9;3;1;.0709
12;9;3;2;.4957
12;9;3;3;.4313
12;10;1;0;.0276
12;10;1;1;.2855
12;10;1;2;.3897
12;10;1;3;.2972
12;10;2;0;.0071
12;10;2;1;.1755
12;10;2;2;.4387
12;10;2;3;.3787
12;10;3;0;.0026
12;10;3;1;.1186
12;10;3;2;.45
12;10;3;3;.4288
12;11;1;0;.0208
12;11;1;1;.2062
12;11;1;2;.4636
12;11;1;3;.3094
12;11;2;0;.0051
12;11;2;1;.1209
12;11;2;2;.4979
12;11;2;3;.3761
12;11;3;0;.0018
12;11;3;1;.0802
12;11;3;2;.5006
12;11;3;3;.4174
12;12;1;0;.057
12;12;1;1;.2597
12;12;1;2;.3839
12;12;1;3;.2994
12;12;2;0;.0149
12;12;2;1;.1616
12;12;2;2;.4374
12;12;2;3;.3861
12;12;3;0;.0053
12;12;3;1;.1093
12;12;3;2;.4484
12;12;3;3;.437
12;13;1;0;.0083
12;13;1;1;.1896
12;13;1;2;.5339
12;13;1;3;.2682
12;13;2;0;.002
12;13;2;1;.1098
12;13;2;2;.5663
12;13;2;3;.3219
12;13;3;0;.0007
12;13;3;1;.0728
12;13;3;2;.5693
12;13;3;3;.3572
12;14;1;0;0
12;14;1;1;.2391
12;14;1;2;.42
12;14;1;3;.3409
12;14;2;0;0
12;14;2;1;.1394
12;14;2;2;.4485
12;14;2;3;.4121
12;14;3;0;0
12;14;3;1;.0924
12;14;3;2;.4506
12;14;3;3;.457
13;1;1;0;.113
13;1;1;1;.1668
13;1;1;2;.5458
13;1;1;3;.1744
13;1;2;0;.0184
13;1;2;1;.0986
13;1;2;2;.6523
13;1;2;3;.2307
13;1;3;0;.0029
13;1;3;1;.034
13;1;3;2;.7496
13;1;3;3;.2135
13;2;1;0;.0677
13;2;1;1;.1839
13;2;1;2;.5842
13;2;1;3;.1642
13;2;2;0;.0106
13;2;2;1;.1051
13;2;2;2;.6745
13;2;2;3;.2098
13;2;3;0;.0017
13;2;3;1;.0359
13;2;3;2;.7697
13;2;3;3;.1927
13;3;1;0;.0723
13;3;1;1;.1041
13;3;1;2;.5548
13;3;1;3;.2688
13;3;2;0;.0108
13;3;2;1;.0562
13;3;2;2;.6073
13;3;2;3;.3257
13;3;3;0;.0017
13;3;3;1;.019
13;3;3;2;.684
13;3;3;3;.2953
13;4;1;0;.0191
13;4;1;1;.2603
13;4;1;2;.4334
13;4;1;3;.2872
13;4;2;0;.0029
13;4;2;1;.146
13;4;2;2;.491
13;4;2;3;.3601
13;4;3;0;.0005
13;4;3;1;.053
13;4;3;2;.5951
13;4;3;3;.3514
13;5;1;0;.0604
13;5;1;1;.2593
13;5;1;2;.4112
13;5;1;3;.2691
13;5;2;0;.0097
13;5;2;1;.1517
13;5;2;2;.4864
13;5;2;3;.3522
13;5;3;0;.0016
13;5;3;1;.0557
13;5;3;2;.5955
13;5;3;3;.3472
13;6;1;0;.0212
13;6;1;1;.2955
13;6;1;2;.3817
13;6;1;3;.3016
13;6;2;0;.0033
13;6;2;1;.1691
13;6;2;2;.4415
13;6;2;3;.3861
13;6;3;0;.0006
13;6;3;1;.063
13;6;3;2;.5495
13;6;3;3;.3869
13;7;1;0;.0538
13;7;1;1;.3474
13;7;1;2;.3504
13;7;1;3;.2484
13;7;2;0;.0091
13;7;2;1;.2136
13;7;2;2;.4356
13;7;2;3;.3417
13;7;3;0;.0016
13;7;3;1;.0826
13;7;3;2;.5613
13;7;3;3;.3545
13;8;1;0;.1389
13;8;1;1;.261
13;8;1;2;.3175
13;8;1;3;.2826
13;8;2;0;.0243
13;8;2;1;.1658
13;8;2;2;.408
13;8;2;3;.4019
13;8;3;0;.0043
13;8;3;1;.0633
13;8;3;2;.52
13;8;3;3;.4124
13;9;1;0;.0008
13;9;1;1;.2169
13;9;1;2;.3387
13;9;1;3;.4436
13;9;2;0;.0001
13;9;2;1;.1145
13;9;2;2;.3615
13;9;2;3;.5239
13;9;3;0;0
13;9;3;1;.042
13;9;3;2;.4421
13;9;3;3;.5159
13;10;1;0;.0538
13;10;1;1;.3444
13;10;1;2;.3157
13;10;1;3;.2861
13;10;2;0;.009
13;10;2;1;.2103
13;10;2;2;.3898
13;10;2;3;.3909
13;10;3;0;.0016
13;10;3;1;.082
13;10;3;2;.507
13;10;3;3;.4094
13;11;1;0;.0859
13;11;1;1;.2179
13;11;1;2;.3319
13;11;1;3;.3643
13;11;2;0;.0137
13;11;2;1;.1261
13;11;2;2;.3884
13;11;2;3;.4718
13;11;3;0;.0023
13;11;3;1;.0469
13;11;3;2;.4807
13;11;3;3;.4701
13;12;1;0;.0358
13;12;1;1;.2585
13;12;1;2;.3407
13;12;1;3;.365
13;12;2;0;.0056
13;12;2;1;.1457
13;12;2;2;.3883
13;12;2;3;.4604
13;12;3;0;.001
13;12;3;1;.0543
13;12;3;2;.4833
13;12;3;3;.4614
13;13;1;0;.0023
13;13;1;1;.1886
13;13;1;2;.3337
13;13;1;3;.4754
13;13;2;0;.0003
13;13;2;1;.0979
13;13;2;2;.35
13;13;2;3;.5518
13;13;3;0;.0001
13;13;3;1;.0356
13;13;3;2;.4249
13;13;3;3;.5394
13;14;1;0;0
13;14;1;1;.1213
13;14;1;2;.3928
13;14;1;3;.4859
13;14;2;0;0
13;14;2;1;.0606
13;14;2;2;.3966
13;14;2;3;.5428
13;14;3;0;0
13;14;3;1;.0213
13;14;3;2;.4656
13;14;3;3;.5131
14;1;1;0;.0049
14;1;1;1;.0762
14;1;1;2;.7195
14;1;1;3;.1994
14;1;2;0;.0021
14;1;2;1;.0573
14;1;2;2;.6816
14;1;2;3;.259
14;1;3;0;.0009
14;1;3;1;.0632
14;1;3;2;.6272
14;1;3;3;.3087
14;2;1;0;.01
14;2;1;1;.064
14;2;1;2;.724
14;2;1;3;.202
14;2;2;0;.0042
14;2;2;1;.0481
14;2;2;2;.6855
14;2;2;3;.2622
14;2;3;0;.0019
14;2;3;1;.0531
14;2;3;2;.6319
14;2;3;3;.3131
14;3;1;0;.007
14;3;1;1;.0917
14;3;1;2;.6727
14;3;1;3;.2286
14;3;2;0;.0029
14;3;2;1;.0686
14;3;2;2;.6334
14;3;2;3;.2951
14;3;3;0;.0013
14;3;3;1;.0748
14;3;3;2;.5762
14;3;3;3;.3477
14;4;1;0;.0066
14;4;1;1;.0849
14;4;1;2;.5893
14;4;1;3;.3192
14;4;2;0;.0027
14;4;2;1;.0614
14;4;2;2;.5371
14;4;2;3;.3988
14;4;3;0;.0012
14;4;3;1;.0652
14;4;3;2;.4759
14;4;3;3;.4577
14;5;1;0;.0068
14;5;1;1;.1736
14;5;1;2;.5465
14;5;1;3;.2731
14;5;2;0;.0028
14;5;2;1;.13
14;5;2;2;.5146
14;5;2;3;.3526
14;5;3;0;.0013
14;5;3;1;.1378
14;5;3;2;.4561
14;5;3;3;.4048
14;6;1;0;.0074
14;6;1;1;.112
14;6;1;2;.5394
14;6;1;3;.3412
14;6;2;0;.003
14;6;2;1;.0809
14;6;2;2;.4906
14;6;2;3;.4255
14;6;3;0;.0013
14;6;3;1;.085
14;6;3;2;.4303
14;6;3;3;.4834
14;7;1;0;.022
14;7;1;1;.2231
14;7;1;2;.4764
14;7;1;3;.2785
14;7;2;0;.0093
14;7;2;1;.1696
14;7;2;2;.4558
14;7;2;3;.3653
14;7;3;0;.0041
14;7;3;1;.1786
14;7;3;2;.401
14;7;3;3;.4163
14;8;1;0;.0263
14;8;1;1;.1769
14;8;1;2;.4969
14;8;1;3;.2999
14;8;2;0;.011
14;8;2;1;.1325
14;8;2;2;.4687
14;8;2;3;.3878
14;8;3;0;.0048
14;8;3;1;.1397
14;8;3;2;.4129
14;8;3;3;.4426
14;9;1;0;.0012
14;9;1;1;.0805
14;9;1;2;.4713
14;9;1;3;.447
14;9;2;0;.0004
14;9;2;1;.0557
14;9;2;2;.4103
14;9;2;3;.5336
14;9;3;0;.0002
14;9;3;1;.057
14;9;3;2;.3512
14;9;3;3;.5916
14;10;1;0;.0023
14;10;1;1;.2333
14;10;1;2;.415
14;10;1;3;.3494
14;10;2;0;.0009
14;10;2;1;.1716
14;10;2;2;.3841
14;10;2;3;.4434
14;10;3;0;.0004
14;10;3;1;.1764
14;10;3;2;.3299
14;10;3;3;.4933
14;11;1;0;0
14;11;1;1;.1159
14;11;1;2;.504
14;11;1;3;.3801
14;11;2;0;0
14;11;2;1;.0824
14;11;2;2;.4511
14;11;2;3;.4665
14;11;3;0;0
14;11;3;1;.0855
14;11;3;2;.3909
14;11;3;3;.5236
14;12;1;0;.0064
14;12;1;1;.1699
14;12;1;2;.4146
14;12;1;3;.4091
14;12;2;0;.0026
14;12;2;1;.1211
14;12;2;2;.3725
14;12;2;3;.5038
14;12;3;0;.0011
14;12;3;1;.1238
14;12;3;2;.318
14;12;3;3;.5571
14;13;1;0;0
14;13;1;1;.0877
14;13;1;2;.4224
14;13;1;3;.4899
14;13;2;0;0
14;13;2;1;.0598
14;13;2;2;.363
14;13;2;3;.5772
14;13;3;0;0
14;13;3;1;.0606
14;13;3;2;.307
14;13;3;3;.6324
14;14;1;0;0
14;14;1;1;.1395
14;14;1;2;.4
14;14;1;3;.4605
14;14;2;0;0
14;14;2;1;.097
14;14;2;2;.3502
14;14;2;3;.5528
14;14;3;0;0
14;14;3;1;.0982
14;14;3;2;.2962
14;14;3;3;.6056
15;1;1;0;.0598
15;1;1;1;.1873
15;1;1;2;.5631
