region_id;annee;gr_age;inf_chsld;avq_chsld;inf_clsc;avq_clsc
1;2015;1;.00013019;.00156855;0;.00003262
1;2016;1;.00014296;.00156743;0;.00001289
1;2017;1;.00001164;.00204776;0;.00007203
1;2018;1;.00013061;.00197332;0;.00003309
1;2019;1;0;.00223287;0;.00002817
1;2020;1;0;.00397528;0;.00006489
1;2021;1;6.884e-06;.00282554;0;.00008564
1;2015;2;.00363488;.00450086;.0001822;.00016562
1;2016;2;.0032787;.00441846;.00024059;.00015633
1;2017;2;.00254386;.005049;.00032614;.00023862
1;2018;2;.00305907;.00558863;.00032527;.00006512
1;2019;2;.00359168;.00546031;.00021578;.00016043
1;2020;2;.00371462;.00734634;.00053294;.00012992
1;2021;2;.00326385;.00659213;.00057138;.00017164
1;2015;3;.00332973;.00472726;.00029079;.0000752
1;2016;3;.00352174;.00503588;.00042057;.00001621
1;2017;3;.00425282;.00527162;.00084104;.00004788
1;2018;3;.00424524;.00494537;.00074394;.00021659
1;2019;3;.00430245;.00466031;.0011912;.00027782
1;2020;3;.00471486;.00529236;.00173675;.00031996
1;2021;3;.00370152;.00555451;.00124828;.00057702
1;2015;4;.00384066;.00449819;.00084811;.00010886
1;2016;4;.00395414;.00404062;.00090149;.00030101
1;2017;4;.00419702;.00376974;.0019124;.00060295
1;2018;4;.00368512;.00457126;.00166435;.0006891
1;2019;4;.00394351;.00526198;.00153716;.00052463
1;2020;4;.00409415;.00627931;.0013928;.00033033
1;2021;4;.0034742;.00655753;.00143283;.00020774
1;2015;5;.00295675;.00395563;.00064514;.00011066
1;2016;5;.00284191;.00392302;.00066249;.00013287
1;2017;5;.00278887;.00376002;.00140763;.00039023
1;2018;5;.00324146;.00361701;.00130224;.00059788
1;2019;5;.00348547;.00334514;.00164206;.00069368
1;2020;5;.00364818;.00493765;.00234687;.00074048
1;2021;5;.00371848;.00423008;.00208935;.00083929
1;2015;6;.00393236;.0052742;.00143112;.00038742
1;2016;6;.00371044;.00466226;.00130744;.00026186
1;2017;6;.00372808;.00496049;.0010978;.00091467
1;2018;6;.00301703;.00463843;.00121679;.00085421
1;2019;6;.00266797;.00430985;.00116868;.00093444
1;2020;6;.00302452;.00483326;.00137503;.00089424
1;2021;6;.00285164;.0053663;.00157168;.0008575
1;2015;7;.0024725;.00466453;.00109231;.00055946
1;2016;7;.003043;.00495622;.00139716;.0004869
1;2017;7;.00324325;.00521837;.0016952;.00103162
1;2018;7;.00343843;.00497542;.00162956;.00089282
1;2019;7;.00305472;.00484628;.0014286;.00066482
1;2020;7;.00336228;.00679932;.00155581;.00096089
1;2021;7;.0029865;.00770104;.00152769;.00108825
1;2015;8;.00326903;.00567481;.00057185;.00062523
1;2016;8;.0033169;.00527764;.000798;.0007356
1;2017;8;.00320524;.00463858;.00119273;.00139474
1;2018;8;.00325168;.00454357;.00113889;.00136356
1;2019;8;.00303092;.00443571;.00131198;.0013742
1;2020;8;.00274919;.00590879;.00116663;.00113029
1;2021;8;.00336758;.00759842;.00130549;.00114185
1;2015;9;.00119153;.00264162;.00018618;.00026782
1;2016;9;.00104711;.00274433;.00016114;.00028428
1;2017;9;.00106118;.00276087;.0002903;.00078087
1;2018;9;.0011346;.00266855;.00028899;.00068954
1;2019;9;.00111285;.00271507;.00030521;.00068921
1;2020;9;.00116274;.00318557;.00036521;.00088517
1;2021;9;.00103285;.00330845;.00032542;.00108522
2;2015;1;0;.00038719;0;0
2;2016;1;.00002534;.00039863;0;0
2;2017;1;.00002152;.00082805;0;0
2;2018;1;0;.00083862;0;0
2;2019;1;.00002705;.00138908;.00001862;0
2;2020;1;.00006182;.00303993;0;0
2;2021;1;.00002699;.00159148;0;0
2;2015;2;.00125893;.00281559;.0003044;0
2;2016;2;.00124721;.0032964;.00026351;0
2;2017;2;.00146226;.003516;.00011024;0
2;2018;2;.0015854;.00325569;.00013213;0
2;2019;2;.00136023;.00314383;.00018726;0
2;2020;2;.00219097;.0042923;.00003388;0
2;2021;2;.00197575;.00370348;.00007872;0
2;2015;3;.00220991;.00386769;.00088185;0
2;2016;3;.00236021;.00362876;.00084;0
2;2017;3;.00266396;.00393372;.00069032;0
2;2018;3;.00325559;.00392575;.00088476;0
2;2019;3;.0030304;.00410304;.00111941;0
2;2020;3;.00338605;.00529708;.00085223;0
2;2021;3;.00312729;.00430293;.00043679;0
2;2015;4;.00194332;.0038962;.00156359;0
2;2016;4;.00212589;.00412675;.00169087;0
2;2017;4;.00223341;.00467173;.00149858;0
2;2018;4;.00236243;.00461183;.00123808;0
2;2019;4;.00262797;.00398084;.0007992;0
2;2020;4;.00346445;.00439411;.00089228;0
2;2021;4;.00337729;.00430699;.00082831;0
2;2015;5;.00210578;.00405406;.00124811;0
2;2016;5;.00236266;.00346768;.00140619;0
2;2017;5;.00253637;.00325355;.0016101;0
2;2018;5;.00261334;.00323201;.00168868;0
2;2019;5;.00247554;.0032806;.00188528;0
2;2020;5;.00276786;.00468082;.00188891;0
2;2021;5;.00249589;.0047858;.00189743;0
2;2015;6;.00249079;.00410965;.00138827;0
2;2016;6;.00230204;.00439717;.00152369;0
2;2017;6;.00197677;.00410905;.00139294;0
2;2018;6;.00223393;.00386586;.00121882;0
2;2019;6;.00244116;.00392793;.00098943;0
2;2020;6;.0025424;.00523771;.00100543;0
2;2021;6;.00260326;.00591133;.00113004;0
2;2015;7;.00298448;.00428149;.00146914;0
2;2016;7;.00295204;.00414141;.00156173;0
2;2017;7;.00309938;.00429804;.00132418;0
2;2018;7;.00284119;.00430921;.00138762;0
2;2019;7;.00270628;.00395947;.00143348;0
2;2020;7;.0029015;.00522602;.00141333;0
2;2021;7;.00259503;.00570072;.00154214;0
2;2015;8;.00317156;.00435927;.00086432;0
2;2016;8;.00299551;.00446605;.00099771;0
2;2017;8;.0029032;.00444593;.00115539;0
2;2018;8;.00327436;.00431465;.00123591;0
2;2019;8;.00335339;.00442233;.0011119;0
2;2020;8;.00311775;.0053768;.00121104;0
2;2021;8;.00305442;.00578553;.00129202;0
2;2015;9;.00131686;.00160391;.00050404;0
2;2016;9;.00133361;.0017721;.00035239;0
2;2017;9;.00135916;.00192788;.00032917;0
2;2018;9;.00122035;.00210421;.00034355;0
2;2019;9;.00115606;.00203894;.00038425;0
2;2020;9;.00122969;.00252631;.00036628;0
2;2021;9;.00116811;.00284938;.00037445;0
3;2015;1;9.165e-06;.00059252;0;0
3;2016;1;8.829e-06;.00048567;0;5.537e-07
3;2017;1;.00005744;.00068469;1.573e-07;0
3;2018;1;.00006676;.00066132;0;8.052e-06
3;2019;1;.00001685;.00047646;0;7.347e-06
3;2020;1;0;.00086326;0;.00006618
3;2021;1;4.903e-06;.00051677;0;.00003677
3;2015;2;.00142992;.00312506;.00028483;.00010636
3;2016;2;.00156774;.00312865;.00026917;.00009172
3;2017;2;.00169432;.00284136;.0004519;.00007877
3;2018;2;.00159226;.00229813;.00030775;.00010361
3;2019;2;.00123762;.00207388;.00037353;.00009933
3;2020;2;.00082283;.00270438;.00042272;.00005222
3;2021;2;.0007413;.00249227;.00027984;.00004181
3;2015;3;.00223431;.00275896;.00101085;.00023463
3;2016;3;.00239699;.00305164;.00110033;.00025265
3;2017;3;.00255619;.00346039;.00099656;.00025932
3;2018;3;.00255884;.00288096;.00097282;.00021259
3;2019;3;.0024123;.00248955;.00094268;.0001717
3;2020;3;.00220784;.00273473;.00096155;.00018895
3;2021;3;.00156407;.00242276;.0011913;.00017372
3;2015;4;.00229069;.00334232;.00109956;.0003638
3;2016;4;.00242246;.00334857;.00128367;.00027937
3;2017;4;.00269966;.00349124;.0014746;.00026741
3;2018;4;.0026029;.00339621;.00150976;.00024435
3;2019;4;.00255481;.00318891;.0015269;.0002155
3;2020;4;.00249973;.00340698;.00151971;.00027487
3;2021;4;.0021576;.00327928;.00149976;.00032605
3;2015;5;.00223567;.00423972;.00100443;.00065835
3;2016;5;.00257586;.00427289;.0010522;.00061697
3;2017;5;.00290479;.00468506;.00113959;.00058018
3;2018;5;.0031299;.00425622;.00132457;.00059502
3;2019;5;.00333752;.00362927;.00145498;.00052292
3;2020;5;.00323926;.00390995;.00145709;.00043255
3;2021;5;.00263976;.00420708;.00161954;.0004145
3;2015;6;.00341185;.00426539;.00108009;.0005363
3;2016;6;.00334874;.00451569;.00125994;.0006374
3;2017;6;.00350489;.00490213;.0013135;.00068472
3;2018;6;.00358651;.00470633;.00118461;.00073187
3;2019;6;.00349515;.00459906;.00137702;.00075725
3;2020;6;.003313;.00552916;.00141094;.00074186
3;2021;6;.00317321;.0054529;.0014089;.00075463
3;2015;7;.00365316;.00523417;.00081373;.00054829
3;2016;7;.00343182;.00496004;.00101994;.00049927
3;2017;7;.00342916;.0050496;.00110747;.00062849
3;2018;7;.00374523;.00488853;.00130185;.00078309
3;2019;7;.00419608;.00481461;.00133329;.00077007
3;2020;7;.00416567;.00520918;.00142634;.00080055
3;2021;7;.00394654;.00571765;.00161123;.00080264
3;2015;8;.00354258;.00548718;.00052939;.00070097
3;2016;8;.0036153;.00539923;.00055123;.00064051
3;2017;8;.00359219;.00549218;.0006795;.00062624
3;2018;8;.0035127;.00540157;.00071004;.00062407
3;2019;8;.00362378;.00536899;.00084879;.0005802
3;2020;8;.00344057;.00573371;.000948;.00065746
3;2021;8;.00330085;.00600458;.00104979;.00067004
3;2015;9;.00152162;.00312217;.00030734;.00051219
3;2016;9;.0015011;.0031733;.00024394;.00054656
3;2017;9;.00135594;.00332032;.0002152;.00057105
3;2018;9;.00131825;.0032931;.00027767;.00067652
3;2019;9;.00126914;.00322806;.00027272;.00071528
3;2020;9;.00123693;.00337821;.00023815;.00067988
3;2021;9;.00131233;.00353601;.00026487;.00065546
4;2015;1;.00008096;.00101035;0;5.367e-06
4;2016;1;.0000318;.00095909;0;2.720e-06
4;2017;1;.00003435;.00137964;0;.00001361
4;2018;1;.00007486;.00121707;0;3.556e-06
4;2019;1;.00008478;.00127077;0;9.316e-06
4;2020;1;.00015567;.00236456;0;7.991e-07
4;2021;1;.00004708;.00165412;0;.00003947
4;2015;2;.00245571;.00354289;.00042835;.00009021
4;2016;2;.00213596;.00382128;.00039765;.00007196
4;2017;2;.00247544;.00413258;.00025238;.00008322
4;2018;2;.00220335;.00378908;.00021665;.00007735
4;2019;2;.00199107;.00333952;.00033507;.00008628
4;2020;2;.00188446;.0040763;.00015218;.00008983
4;2021;2;.00151694;.00346629;.00007382;.00009921
4;2015;3;.00286239;.0041771;.00102677;.00038366
4;2016;3;.00315311;.00410207;.00093004;.00038008
4;2017;3;.00351942;.00442081;.00075947;.00052183
4;2018;3;.00352881;.0045641;.0008628;.00058869
4;2019;3;.00368613;.00401472;.00079562;.00039721
4;2020;3;.00336391;.00391551;.00087929;.00032409
4;2021;3;.00307035;.00317224;.00086778;.00034737
4;2015;4;.00261659;.00367756;.00150083;.00040613
4;2016;4;.00303186;.00379976;.00152847;.00038094
4;2017;4;.0034483;.00428772;.0016923;.00043459
4;2018;4;.00320277;.00470862;.00164142;.00066378
4;2019;4;.00295095;.00484857;.00132427;.00102706
4;2020;4;.00294964;.00469675;.00122148;.00095052
4;2021;4;.00253908;.00417854;.00127555;.00080878
4;2015;5;.00242643;.00412305;.00108354;.00080735
4;2016;5;.00264596;.00402962;.00115083;.00087024
4;2017;5;.00262099;.00380225;.00123679;.00087503
4;2018;5;.00288796;.00395911;.00123542;.00095374
4;2019;5;.00325176;.00419001;.00138721;.00110024
4;2020;5;.00339618;.00470505;.00149072;.00099741
4;2021;5;.00313879;.0047333;.00185249;.00120164
4;2015;6;.00248469;.00439749;.00114396;.00072666
4;2016;6;.00252811;.00436126;.00116826;.00082618
4;2017;6;.00269988;.0043521;.00123477;.00093029
4;2018;6;.00262452;.00415786;.00142211;.00125724
4;2019;6;.0025031;.00411508;.00138026;.00156539
4;2020;6;.00278929;.00485125;.00164295;.00178054
4;2021;6;.0026689;.00544499;.00176174;.00164023
4;2015;7;.00297451;.0052201;.00106178;.00051877
4;2016;7;.00297374;.00521336;.00116783;.00062844
4;2017;7;.00285123;.00511411;.0012323;.00075255
4;2018;7;.002723;.00488825;.00116445;.00099108
4;2019;7;.00275755;.00475803;.00122956;.00158588
4;2020;7;.00284928;.00554119;.00134555;.00187958
4;2021;7;.00267184;.00597401;.00149018;.00207838
4;2015;8;.00318791;.00506357;.00083903;.00087593
4;2016;8;.0032018;.0051616;.00088521;.00089342
4;2017;8;.00310422;.00529395;.00095542;.00076243
4;2018;8;.0029114;.00547996;.00117422;.00101887
4;2019;8;.00268992;.0054394;.00142791;.00111145
4;2020;8;.00280315;.00615469;.00138585;.00106078
4;2021;8;.00285763;.00667179;.00122582;.001134
4;2015;9;.00124385;.00301507;.00036746;.00055778
4;2016;9;.00121607;.00298907;.0003918;.00063998
4;2017;9;.0011811;.00302742;.00037622;.00065343
4;2018;9;.00123658;.00305012;.00036151;.00068434
4;2019;9;.00118983;.00306237;.0003599;.00083987
4;2020;9;.00107535;.00329641;.00040149;.00080575
4;2021;9;.00106258;.00353088;.00038536;.00081773
5;2015;1;.00002261;.00094841;0;3.066e-06
5;2016;1;.0000109;.00087577;0;0
5;2017;1;6.340e-07;.00089505;0;0
5;2018;1;.00008881;.00118919;0;0
5;2019;1;.00003952;.00135154;0;0
5;2020;1;.00002067;.00145283;0;0
5;2021;1;.00009308;.00085775;0;0
5;2015;2;.00122773;.00354044;.00024356;.0000357
5;2016;2;.00116243;.00383107;.00015814;.00003745
5;2017;2;.00135245;.00412326;.00020236;.00007885
5;2018;2;.00185821;.00393132;.00032521;.00016531
5;2019;2;.00183403;.00372505;.00039236;.00020099
5;2020;2;.00223318;.00387375;.00023234;.00017131
5;2021;2;.00197233;.00425448;.00007584;.00015694
5;2015;3;.00232961;.00397039;.00089313;.00014501
5;2016;3;.00244445;.00430803;.00091176;.00018275
5;2017;3;.00245886;.00417628;.00081289;.00015396
5;2018;3;.00228948;.00420135;.00098164;.00045521
5;2019;3;.00238353;.00434512;.00102671;.00055063
5;2020;3;.0033652;.00412455;.00116036;.00050164
5;2021;3;.00308742;.00399384;.00084413;.00056557
5;2015;4;.00168328;.00333933;.00086331;.00013068
5;2016;4;.00175646;.00369987;.00096798;.00008826
5;2017;4;.00204385;.00414547;.00095846;.00014071
5;2018;4;.00261247;.00411266;.00122894;.0004184
5;2019;4;.00297741;.00425597;.00124199;.0005087
5;2020;4;.00371566;.00479374;.00147552;.00061782
5;2021;4;.00329927;.00456334;.00136491;.00074545
5;2015;5;.00189756;.00424583;.00085591;.00034999
5;2016;5;.00191824;.00406132;.0007227;.00037681
5;2017;5;.00182174;.00413897;.00078495;.00036425
5;2018;5;.00172777;.0038282;.00119205;.00086599
5;2019;5;.0016746;.00354756;.00140961;.00076673
5;2020;5;.00300799;.00421613;.00160686;.00069477
5;2021;5;.00290438;.00449169;.00150307;.00068932
5;2015;6;.00143137;.00483686;.00086736;.00033471
5;2016;6;.00150945;.00505063;.00094408;.00035729
5;2017;6;.00191691;.0053044;.00098821;.00037436
5;2018;6;.0020398;.00515026;.00109948;.00118885
5;2019;6;.00231925;.00469378;.00120303;.00115636
5;2020;6;.00337703;.00518117;.00128248;.00099677
5;2021;6;.00329855;.0055686;.00110628;.00102447
5;2015;7;.00165272;.00537911;.00061092;.00034008
5;2016;7;.00164256;.00492575;.00060384;.00027539
5;2017;7;.00173659;.00477099;.0006249;.00020247
5;2018;7;.00188733;.00488928;.00125444;.00116889
5;2019;7;.00219795;.00466086;.00116366;.00136673
5;2020;7;.00338697;.0053594;.00119306;.00134752
5;2021;7;.00326859;.00644268;.00140583;.00148084
5;2015;8;.0020042;.0053377;.00059454;.00033104
5;2016;8;.00192667;.00542271;.0005853;.00039549
5;2017;8;.00174589;.00546246;.00062821;.00042296
5;2018;8;.00172884;.00510594;.00093082;.00135139
5;2019;8;.00184965;.0050309;.00095622;.00130037
5;2020;8;.00250335;.00593899;.00097596;.00131014
5;2021;8;.00247026;.00604229;.00081634;.0013741
5;2015;9;.00094262;.00346762;.00019351;.00010735
5;2016;9;.00087035;.00344884;.00017704;.00010263
5;2017;9;.00087465;.00348379;.0001431;.00011152
5;2018;9;.00089063;.00345506;.00020162;.00087948
5;2019;9;.00088684;.00333441;.00020007;.0008638
5;2020;9;.00120968;.00361494;.00029821;.00092238
5;2021;9;.00103923;.00407834;.00032554;.00089258
6;2015;1;1.457e-06;.00008019;0;0
6;2016;1;9.984e-07;.00009817;0;0
6;2017;1;1.133e-07;.0001467;0;6.660e-06
6;2018;1;3.495e-06;.00013867;0;8.199e-06
6;2019;1;4.849e-08;.00013424;0;6.114e-07
6;2020;1;0;.00031104;0;6.557e-07
6;2021;1;0;.00023178;0;3.196e-06
6;2015;2;.00040935;.00079669;.0000666;.00005411
6;2016;2;.00032633;.0007734;.00006968;.00003989
6;2017;2;.0003071;.00092929;.00007405;.00005338
6;2018;2;.00026904;.00091445;.00009235;.00005934
6;2019;2;.00020222;.0007965;.00006278;.00007624
6;2020;2;.00019433;.00144025;.00006214;.00007124
6;2021;2;.00015711;.00125291;.00006055;.00009195
6;2015;3;.00090825;.00160444;.00028729;.00010141
6;2016;3;.0009437;.00175475;.00029825;.00010389
6;2017;3;.00096714;.00194972;.00028839;.00023141
6;2018;3;.00088155;.00184913;.00028573;.00030557
6;2019;3;.0006997;.00170911;.000299;.00029134
6;2020;3;.00066507;.00220904;.00025833;.00023249
6;2021;3;.00049955;.00218748;.00022132;.00024061
6;2015;4;.00137876;.00275109;.00060193;.00012906
6;2016;4;.00145614;.0028603;.00058521;.00016629
6;2017;4;.00143853;.00311895;.00049101;.00038367
6;2018;4;.0013236;.00299641;.00055627;.00055809
6;2019;4;.0012665;.00281095;.00049081;.0005827
6;2020;4;.00141098;.00371155;.00045018;.00054473
6;2021;4;.00128965;.00393187;.00044503;.00060895
6;2015;5;.00239202;.00484718;.00079464;.0002431
6;2016;5;.00240931;.00500658;.00080619;.00026226
6;2017;5;.00249889;.00517205;.00084921;.00066416
6;2018;5;.00232684;.00500406;.00092454;.00092066
6;2019;5;.00212683;.00459271;.00094494;.00092337
6;2020;5;.00213051;.00525518;.00085384;.0009896
6;2021;5;.0020091;.00568151;.00081359;.00109324
6;2015;6;.00393201;.00702909;.0010385;.00033892
6;2016;6;.00423184;.00741454;.00106951;.00037642
6;2017;6;.00420443;.00780073;.00111365;.00081453
6;2018;6;.00399519;.00766249;.00123257;.00131592
6;2019;6;.00385879;.00729403;.0012154;.00142697
6;2020;6;.00375604;.0079209;.00132247;.00152977
6;2021;6;.00361981;.00827983;.00137445;.0017439
6;2015;7;.00420113;.00782016;.00086965;.00030459
6;2016;7;.00451788;.00801124;.00086283;.00035501
6;2017;7;.00501194;.00839504;.00093755;.00096754
6;2018;7;.00516859;.00858472;.0012408;.00155496
6;2019;7;.00519574;.00852086;.0012413;.00170566
6;2020;7;.00550092;.00986201;.00137385;.00184289
6;2021;7;.00540198;.01074319;.00152951;.0019628
6;2015;8;.0037632;.00775501;.00073249;.00038093
6;2016;8;.00387374;.00799909;.00077122;.00042051
6;2017;8;.00424998;.00843663;.00076152;.00088826
6;2018;8;.00451621;.00861994;.00083272;.00133102
6;2019;8;.00473904;.00868459;.00096737;.00149847
6;2020;8;.00498732;.00955729;.00105524;.00156552
6;2021;8;.00526488;.01035074;.00109084;.00176225
6;2015;9;.00250998;.00541412;.00035838;.00021862
6;2016;9;.00252369;.00556522;.00035738;.00023721
6;2017;9;.00255319;.00579589;.00037861;.00067518
6;2018;9;.00263266;.00597659;.00045905;.0010985
6;2019;9;.00257229;.00602684;.00045154;.001087
6;2020;9;.00270205;.00640625;.00046948;.00109387
6;2021;9;.00285355;.00722297;.00050652;.00111962
7;2015;1;0;.0003249;0;0
7;2016;1;0;.00036795;0;9.599e-06
7;2017;1;0;.00042075;0;0
7;2018;1;0;.00033699;0;0
7;2019;1;2.563e-06;.00022395;0;0
7;2020;1;0;.00059824;0;6.717e-06
7;2021;1;0;.00070237;0;.00003507
7;2015;2;.00064533;.00217923;.00005026;.00004143
7;2016;2;.0006398;.00235425;.00007543;.00002339
7;2017;2;.00058117;.00242193;.00006619;.00004416
7;2018;2;.00060487;.00227868;.00006928;.00005174
7;2019;2;.00034684;.00197195;.00004104;.00009401
7;2020;2;.00028933;.00145855;.00003921;.00010078
7;2021;2;.00020045;.00146484;0;.00009501
7;2015;3;.00106964;.00265555;.00022882;.00011887
7;2016;3;.0010816;.00258997;.00026993;.00012192
7;2017;3;.00105401;.00248171;.00019359;.0000706
7;2018;3;.00103144;.00263456;.00021474;.00014679
7;2019;3;.00088747;.0029327;.00019692;.00023782
7;2020;3;.00074255;.0030221;.0002447;.00023593
7;2021;3;.00046942;.00266414;.00024055;.00021098
7;2015;4;.00126023;.00282004;.00079937;.00016295
7;2016;4;.0012524;.00291654;.00074628;.00018827
7;2017;4;.00154967;.00292643;.00071307;.00020707
7;2018;4;.0014447;.00292116;.00057002;.00022118
7;2019;4;.00136323;.00249612;.00060828;.00034127
7;2020;4;.00112289;.00280944;.00055033;.00026922
7;2021;4;.00100658;.00292631;.0006122;.00029562
7;2015;5;.00180031;.00283799;.00065797;.00006501
7;2016;5;.00145906;.00278129;.00075832;.00006237
7;2017;5;.00150755;.00335869;.00093529;.00004933
7;2018;5;.00159988;.00336263;.00108026;.00020166
7;2019;5;.0015205;.00309085;.00090707;.00034956
7;2020;5;.00156202;.00291971;.00099165;.00034299
7;2021;5;.00175557;.00300337;.00112463;.00036323
7;2015;6;.0017997;.00318211;.00079571;.00015969
7;2016;6;.00189896;.00351055;.00076356;.00018081
7;2017;6;.0020867;.003955;.00065707;.00021234
7;2018;6;.00237332;.00395353;.00080147;.00037531
7;2019;6;.00232681;.00384779;.00103168;.00054883
7;2020;6;.00232117;.00422781;.00089699;.00055089
7;2021;6;.00206858;.0040039;.00094746;.00058954
7;2015;7;.00232397;.0030444;.00060901;.0001443
7;2016;7;.00234397;.00295387;.00053419;.00017584
7;2017;7;.00236346;.0030248;.00059189;.0002149
7;2018;7;.00236826;.00319301;.00048606;.00038872
7;2019;7;.00243085;.00343694;.00073077;.00066123
7;2020;7;.00269119;.00418504;.000969;.0006027
7;2021;7;.00266323;.00469675;.00094845;.0006747
7;2015;8;.00187435;.00350313;.00049583;.00034077
7;2016;8;.00194393;.00342991;.00056579;.0003452
7;2017;8;.0020768;.00352639;.0006294;.0003643
7;2018;8;.00211374;.00370915;.0007082;.00058573
7;2019;8;.00240071;.00335143;.00063986;.00075842
7;2020;8;.00255081;.00348111;.00065986;.00062503
7;2021;8;.00241783;.00382109;.00061255;.00061557
7;2015;9;.00085702;.00170252;.00022717;.0002712
7;2016;9;.00094359;.00184837;.00016186;.00024716
7;2017;9;.00100285;.00193403;.00016738;.00023801
7;2018;9;.00094415;.00205088;.00024978;.0003921
7;2019;9;.00099074;.0021918;.00030994;.0006002
7;2020;9;.00095769;.00227068;.00031316;.00066908
7;2021;9;.00096063;.00228015;.00032543;.00064827
8;2015;1;.00013706;.00154294;0;0
